t,o,h,l,c,v
1731423600000,86993.9,87499.9,86112.0,86600.0,1089929.2
1731427200000,86600.0,87644.0,85737.0,87062.8,1017970.1
1731430800000,87062.1,87883.4,86850.0,86959.9,691593.6
1731434400000,86960.0,88888.0,86907.9,88796.0,834064.6
1731438000000,88796.0,89780.0,88618.5,88716.9,1030446.2
1731441600000,88716.8,89888.0,88676.0,89455.6,621949.3
1731445200000,89455.5,89693.2,88180.0,88260.0,707894.1
1731448800000,88262.8,88706.0,87610.0,88607.9,452369.0
1731452400000,88607.8,88607.8,87410.6,87948.8,475123.6
1731456000000,87948.9,88490.0,87600.0,88057.2,466013.1
1731459600000,88057.2,88594.5,87707.7,88274.0,485805.1
1731463200000,88274.0,88350.0,87044.0,87901.6,660905.6
1731466800000,87904.0,88195.2,87073.2,87159.9,455250.8
1731470400000,87159.9,87714.8,86220.0,87172.2,869988.3
1731474000000,87172.1,87454.9,86423.7,86554.7,449077.8
1731477600000,86554.7,86979.2,86142.9,86507.6,461044.7
1731481200000,86507.5,87501.0,86480.0,87367.9,512879.1
1731484800000,87368.0,87700.0,87108.0,87244.7,374731.8
1731488400000,87244.8,87566.0,87083.7,87405.9,319131.3
1731492000000,87405.9,87562.6,87132.0,87544.3,236396.4
1731495600000,87544.3,88175.0,87458.5,87668.2,518754.4
1731499200000,87668.1,88016.0,87500.3,87635.9,300930.3
1731502800000,87635.8,89743.4,87542.4,89176.6,1590703.9
1731506400000,89176.7,91971.1,88632.5,91535.9,3043800.1
1731510000000,91536.0,92735.8,90500.0,92561.2,2299461.4
1731513600000,92561.1,93372.0,91500.1,92285.2,2023376.7
1731517200000,92285.2,92843.1,91800.0,92266.0,713301.5
1731520800000,92266.0,93179.1,92068.0,92836.6,707887.5
1731524400000,92839.9,92899.9,89953.5,90200.1,2251722.8
1731528000000,90200.0,91189.8,89284.2,89716.0,1324245.4
1731531600000,89718.2,89809.7,87968.0,88544.0,1486898.9
1731535200000,88544.0,89872.3,88357.3,89728.0,458950.3
1731538800000,89727.9,90528.0,89257.5,90383.8,518197.5
1731542400000,90383.8,90520.0,89722.0,90143.9,433323.3
1731546000000,90144.0,90510.9,89514.8,90408.1,487946.2
1731549600000,90408.0,90629.1,89692.2,90138.0,365204.4
1731553200000,90138.0,90265.7,89550.0,89979.9,325499.9
1731556800000,89980.0,90236.2,89333.1,90148.8,351662.5
1731560400000,90148.8,90148.9,89659.0,89984.4,269167.4
1731564000000,89985.5,90315.4,89278.0,89313.9,376684.9
1731567600000,89313.7,90887.3,89100.1,90800.0,673835.7
1731571200000,90800.0,91446.5,90351.1,90576.0,858166.3
1731574800000,90576.0,90946.1,90362.5,90937.1,363707.3
1731578400000,90937.0,91436.0,90842.0,91127.9,541008.2
1731582000000,91129.9,91703.8,90455.1,91499.9,789610.9
1731585600000,91499.9,91618.0,90950.1,91242.5,523380.1
1731589200000,91242.5,91399.9,90582.1,90773.9,482974.6
1731592800000,90774.0,91823.7,88666.0,88744.5,2080039.5
1731596400000,88744.5,89620.0,87837.6,87965.9,1921529.4
1731600000000,87965.9,89262.7,87526.6,89200.0,1286968.4
1731603600000,89200.0,89400.0,88584.6,89258.1,480628.9
1731607200000,89258.2,89711.9,88915.2,89129.2,452996.7
1731610800000,89129.2,89688.9,89129.2,89481.3,255694.7
1731614400000,89481.2,89481.2,87571.8,87624.1,877232.7
1731618000000,87624.1,88308.4,87000.0,88235.1,885176.6
1731621600000,88235.2,88370.1,87050.0,87637.8,490550.6
1731625200000,87637.8,87788.2,86666.0,87349.4,834498.9
1731628800000,87349.4,88449.6,87267.9,87884.0,586703.8
1731632400000,87884.0,88198.8,87388.0,88112.0,403206.0
1731636000000,88111.9,88459.0,87740.0,88366.1,278202.1
1731639600000,88366.1,88488.4,88120.0,88205.8,209427.7
1731643200000,88205.9,88245.7,87080.2,87473.4,612003.5
1731646800000,87473.5,87886.9,87282.9,87732.7,309701.6
1731650400000,87732.8,88195.9,87606.1,88189.5,263582.2
1731654000000,88189.6,88427.9,87610.0,87650.1,356693.8
1731657600000,87650.1,88188.0,87396.7,88101.2,374625.1
1731661200000,88101.3,89363.0,88019.8,89200.0,912314.0
1731664800000,89200.0,89472.8,88952.2,89361.0,318585.4
1731668400000,89361.0,89776.6,89160.0,89742.0,385299.4
1731672000000,89741.9,90740.0,89589.3,89772.0,1019386.7
1731675600000,89772.0,90488.0,89300.5,90158.7,656350.0
1731679200000,90158.7,90217.7,88598.1,89125.0,1254549.5
1731682800000,89124.9,89154.9,87766.6,88441.6,1368003.7
1731686400000,88441.6,89804.8,88376.2,89368.6,1113662.3
1731690000000,89372.0,89968.0,89214.5,89489.6,610060.7
1731693600000,89489.6,89814.4,89219.4,89390.9,321119.2
1731697200000,89390.8,90856.0,89256.0,90393.8,762046.2
1731700800000,90393.8,91485.0,90340.1,91457.5,658054.7
1731704400000,91457.5,91858.4,91068.4,91683.4,488305.5
1731708000000,91683.4,91874.6,91071.8,91227.3,308322.9
1731711600000,91227.3,91469.0,90879.2,91050.0,246896.1
1731715200000,91050.1,91362.6,90843.0,91024.3,264155.2
1731718800000,91024.3,91463.6,90963.6,91245.6,211236.6
1731722400000,91245.7,91730.8,91155.0,91410.0,229409.1
1731726000000,91410.0,91597.2,91043.8,91265.8,215047.7
1731729600000,91265.7,91416.8,91080.9,91295.5,168487.5
1731733200000,91295.5,91819.7,91170.0,91353.7,257031.8
1731736800000,91353.8,91466.8,91160.0,91200.1,168636.2
1731740400000,91200.1,91422.3,91080.0,91143.9,184274.3
1731744000000,91143.9,91440.0,91045.0,91429.1,167184.0
1731747600000,91429.2,91474.4,91230.1,91250.0,130067.8
1731751200000,91250.1,91620.7,91234.8,91405.0,172234.5
1731754800000,91405.0,91432.8,91000.9,91190.6,349223.5
1731758400000,91190.1,91334.2,90500.1,90909.1,562046.7
1731762000000,90909.0,91218.4,90696.0,90779.1,291234.3
1731765600000,90779.2,91100.0,90631.0,90990.4,208602.1
1731769200000,90990.3,91038.0,90066.0,90527.4,592838.8
1731772800000,90527.4,90866.0,90205.0,90631.4,391040.8
1731776400000,90631.4,91044.0,90530.0,90930.0,196922.8
1731780000000,90930.0,91426.0,90858.1,91319.4,244695.0
1731783600000,91319.4,91347.8,90976.2,91150.0,140020.5
1731787200000,91149.9,91218.8,90700.0,90777.3,145705.7
1731790800000,90777.4,91107.3,90720.1,91031.4,91540.0
1731794400000,91031.5,91037.8,90308.3,90340.0,162485.6
1731798000000,90340.0,90654.6,90328.9,90575.4,213595.4
1731801600000,90576.4,90896.2,90568.1,90813.8,146624.6
1731805200000,90813.7,90877.5,90000.0,90267.9,379688.1
1731808800000,90267.9,90287.0,89343.2,90020.0,718451.4
1731812400000,90020.1,90275.0,89768.0,90250.0,242392.4
1731816000000,90250.0,90700.0,90146.2,90592.9,360784.7
1731819600000,90592.8,90912.6,90394.9,90482.3,246808.2
1731823200000,90482.4,90799.9,90387.8,90661.6,129894.5
1731826800000,90661.6,90688.0,90366.1,90568.0,121654.3
1731830400000,90567.9,91099.8,90500.0,91016.3,309367.8
1731834000000,91016.3,91500.0,90992.0,91339.8,427423.8
1731837600000,91339.9,91382.7,90924.6,91100.0,169487.8
1731841200000,91100.0,91126.7,90535.5,90702.9,364675.8
1731844800000,90702.9,91222.1,90655.0,91100.1,268973.7
1731848400000,91100.1,91134.0,90265.1,90512.4,445647.2
1731852000000,90512.5,90786.2,89900.7,90319.9,450692.6
1731855600000,90320.0,90614.7,90124.0,90262.4,255268.5
1731859200000,90262.5,90567.8,90085.7,90487.9,271726.8
1731862800000,90487.9,90699.7,90161.1,90620.2,233904.4
1731866400000,90620.1,90667.0,89818.6,89950.3,264337.1
1731870000000,89950.1,90181.6,89715.0,90086.8,218936.8
1731873600000,90086.7,90260.0,89504.0,89676.0,263237.4
1731877200000,89675.9,89766.8,89014.9,89158.1,334938.7
1731880800000,89158.2,89645.3,88700.0,89563.0,422238.9
1731884400000,89562.3,89878.4,89330.0,89860.0,245317.6
1731888000000,89860.0,90135.6,89634.7,89950.9,273370.5
1731891600000,89950.9,90987.2,89896.5,90788.1,482169.6
1731895200000,90788.1,90888.0,90440.0,90529.9,183715.9
1731898800000,90530.0,90724.0,90315.2,90709.0,184006.3
1731902400000,90709.1,90757.0,90468.1,90478.2,98789.0
1731906000000,90480.0,90873.0,90480.0,90664.6,128478.1
1731909600000,90664.7,92223.0,90664.6,92172.0,838296.6
1731913200000,92170.3,92370.6,91465.0,91739.4,790754.4
1731916800000,91739.5,92222.0,91598.6,91850.1,340427.0
1731920400000,91850.1,92280.0,91680.0,91768.1,363249.1
1731924000000,91768.0,92084.4,91712.3,91811.0,248027.6
1731927600000,91811.1,91865.6,90053.3,90296.0,1270144.2
1731931200000,90295.9,90774.4,90120.9,90524.0,526207.4
1731934800000,90524.1,90608.0,89400.0,89511.7,1052611.5
1731938400000,89511.8,91085.3,89438.2,90308.3,1066410.2
1731942000000,90308.3,92666.0,90229.1,92367.9,1714884.8
1731945600000,92368.0,92636.2,91141.8,91453.9,1187528.6
1731949200000,91453.9,92228.4,90904.8,91588.1,1122048.0
1731952800000,91588.1,91695.0,90080.8,90374.1,677967.9
1731956400000,90380.1,90655.0,89688.0,90621.4,672217.1
1731960000000,90621.4,92036.6,90413.3,91494.4,1056600.8
1731963600000,91497.1,92015.1,91181.8,91314.2,471739.9
1731967200000,91313.6,91499.9,91000.2,91183.5,184512.3
1731970800000,91183.5,91252.6,90236.3,90472.9,427047.3
1731974400000,90472.9,91238.6,90367.2,91064.1,374903.1
1731978000000,91064.1,91271.9,90647.0,90738.2,260964.7
1731981600000,90738.2,91296.4,90720.0,91259.5,230403.8
1731985200000,91260.0,91623.7,91176.6,91466.0,253436.2
1731988800000,91466.0,91849.8,91261.3,91550.0,315869.9
1731992400000,91550.0,91932.4,91258.7,91908.1,255361.5
1731996000000,91908.1,92000.0,91623.0,91974.9,295422.0
1731999600000,91975.0,92066.0,91593.2,91650.0,325703.9
1732003200000,91649.9,91826.6,91422.0,91807.9,341486.1
1732006800000,91807.9,91981.0,91192.0,91732.2,446617.4
1732010400000,91728.6,91950.0,91507.7,91784.9,205975.6
1732014000000,91784.8,91888.0,91538.1,91678.5,145287.4
1732017600000,91678.5,92571.0,91678.5,92501.7,827676.3
1732021200000,92501.7,92838.0,91020.2,91128.9,1345974.4
1732024800000,91128.9,92349.7,90951.1,91842.5,1798447.2
1732028400000,91842.6,92450.6,91489.2,92398.0,784646.4
1732032000000,92398.0,92630.0,92137.9,92553.3,451463.3
1732035600000,92552.0,93300.0,92345.0,92858.0,1018176.8
1732039200000,92858.0,93925.9,92700.0,93661.9,1264843.5
1732042800000,93661.9,93949.0,93100.9,93240.0,620586.2
1732046400000,93240.1,93588.0,92153.2,92459.0,749933.8
1732050000000,92459.0,92766.3,91804.9,92207.9,609517.4
1732053600000,92207.8,92447.1,91281.9,91833.1,506872.1
1732057200000,91834.5,92309.8,91596.4,92302.1,342928.5
1732060800000,92304.9,92447.4,92000.0,92050.5,217908.6
1732064400000,92050.0,92277.0,91725.0,91988.5,279361.4
1732068000000,91988.5,92077.1,91590.0,91763.4,270152.7
1732071600000,91763.4,92100.0,91480.0,92051.4,366957.0
1732075200000,92051.4,92278.1,91863.4,92119.0,183612.8
1732078800000,92119.0,92527.5,91951.9,92522.9,281845.1
1732082400000,92523.0,92666.0,92358.7,92385.1,231989.1
1732086000000,92385.1,92858.0,92306.3,92847.9,304756.7
1732089600000,92848.0,93352.0,92717.0,93204.2,534073.7
1732093200000,93204.2,93697.0,92968.1,93100.1,707449.4
1732096800000,93100.2,93530.0,93025.7,93292.6,301497.0
1732100400000,93292.5,93660.0,92820.0,93479.9,579222.7
1732104000000,93479.9,93750.0,93309.9,93543.8,524133.5
1732107600000,93543.7,94637.5,93543.7,94390.6,1303943.7
1732111200000,94390.6,94800.0,93825.1,94615.3,1307764.8
1732114800000,94615.3,94829.9,94026.6,94721.6,917367.4
1732118400000,94721.7,94837.8,93300.0,94041.1,1562786.9
1732122000000,94041.0,94352.8,93573.0,93907.0,646989.7
1732125600000,93907.1,94285.0,93127.1,93680.7,875186.8
1732129200000,93680.5,94020.0,93250.0,94019.9,346958.8
1732132800000,94019.9,94618.0,93834.5,94260.9,423584.1
1732136400000,94260.9,94500.0,93888.0,94355.6,224273.9
1732140000000,94355.6,94475.2,93930.4,94147.3,176013.5
1732143600000,94147.3,94299.0,93703.0,94299.0,262125.2
1732147200000,94298.9,94964.5,94193.1,94722.7,594238.4
1732150800000,94722.7,94986.6,94605.0,94710.0,303928.0
1732154400000,94708.7,94770.0,94029.5,94397.3,542099.7
1732158000000,94397.4,95950.0,94376.0,95800.1,1336456.1
1732161600000,95800.1,97745.0,95796.0,97579.8,1881183.5
1732165200000,97579.7,97884.5,96716.0,97335.9,1139572.8
1732168800000,97336.0,97441.6,96810.1,97028.5,501768.9
1732172400000,97028.5,97399.0,96930.7,96935.8,320466.8
1732176000000,96935.8,97184.7,96760.0,97135.7,401346.8
1732179600000,97135.8,97740.0,97043.7,97627.3,571895.8
1732183200000,97627.3,97790.0,97288.0,97756.0,372163.5
1732186800000,97756.0,98442.9,97724.4,97999.8,1084688.9
1732190400000,97999.9,98280.0,97299.9,97323.1,1055411.9
1732194000000,97323.2,97785.0,97073.3,97554.0,691252.0
1732197600000,97554.0,97711.3,96555.0,97070.4,1073395.9
1732201200000,97070.5,97170.0,95620.0,96687.4,1911896.0
1732204800000,96687.5,97449.9,96320.1,97178.8,774143.9
1732208400000,97178.8,98120.3,96936.2,98113.8,579619.3
1732212000000,98113.7,98531.7,97690.0,98283.6,717132.0
1732215600000,98283.6,99076.6,97743.4,97863.8,1094140.1
1732219200000,97863.8,98724.2,97622.7,98137.5,567373.2
1732222800000,98137.5,98201.8,97501.1,97978.5,458971.3
1732226400000,97978.5,98445.1,97847.1,98368.0,205609.9
1732230000000,98367.9,98752.3,98302.8,98338.5,265933.4
1732233600000,98338.6,98548.5,97858.0,98027.8,316919.4
1732237200000,98027.8,98410.0,97837.8,98076.8,309150.3
1732240800000,98076.9,98817.7,98035.9,98637.0,376483.3
1732244400000,98637.0,99383.7,98435.2,98872.9,856067.7
1732248000000,98872.9,99150.0,98679.3,98825.4,376559.6
1732251600000,98825.4,99030.0,98512.4,98815.0,318252.3
1732255200000,98815.0,99116.7,98666.3,99050.0,287122.2
1732258800000,99049.9,99490.0,98913.2,99232.0,667678.6
1732262400000,99231.9,99325.0,98814.0,98880.1,432880.2
1732266000000,98880.1,98920.3,98400.1,98750.0,498008.6
1732269600000,98750.1,98831.9,98312.7,98426.6,361952.4
1732273200000,98426.6,98967.0,98257.6,98899.0,340873.6
1732276800000,98898.9,98988.0,98507.7,98653.2,266041.7
1732280400000,98653.1,98664.2,97321.5,97762.2,1449437.4
1732284000000,97762.2,98151.0,97139.8,97316.0,899502.4
1732287600000,97316.0,98775.5,97180.0,98650.9,951269.1
1732291200000,98651.0,99000.0,98235.0,98867.8,601570.2
1732294800000,98867.8,99309.4,98750.0,98798.0,620906.9
1732298400000,98794.1,99180.0,98670.0,99116.8,324327.3
1732302000000,99116.8,99640.8,98860.7,99089.4,759789.2
1732305600000,99089.4,99466.0,98924.0,99162.8,400569.3
1732309200000,99162.9,99300.0,98715.0,99287.6,324580.6
1732312800000,99287.1,99389.0,98552.6,98626.1,262401.1
1732316400000,98626.1,98936.2,98626.1,98899.5,143705.7
1732320000000,98899.5,98932.9,98555.6,98653.6,212297.0
1732323600000,98653.6,98680.0,98322.0,98609.1,226570.6
1732327200000,98609.2,98651.8,98303.8,98513.4,189322.6
1732330800000,98513.3,98818.0,98418.0,98672.5,166584.1
1732334400000,98672.5,98728.6,98300.0,98578.1,291759.6
1732338000000,98578.1,98777.0,98404.9,98756.0,161671.6
1732341600000,98756.0,98840.0,98589.5,98730.3,129792.7
1732345200000,98730.3,98755.9,98400.0,98577.4,210321.6
1732348800000,98577.4,98651.2,98380.6,98488.8,200237.9
1732352400000,98488.8,98567.9,98375.0,98479.7,169870.7
1732356000000,98479.7,98600.0,98301.7,98452.0,179113.6
1732359600000,98452.0,98555.0,98404.7,98443.9,104041.5
1732363200000,98443.9,98653.0,98430.0,98624.9,158872.0
1732366800000,98624.8,98887.9,98525.0,98550.4,246770.4
1732370400000,98550.4,98828.0,98474.0,98774.9,239095.6
1732374000000,98774.9,98809.7,98394.1,98404.6,256473.0
1732377600000,98404.7,98483.3,97535.2,97721.9,901112.2
1732381200000,97722.0,98088.0,97340.1,97923.2,421611.0
1732384800000,97923.2,98016.5,97651.5,97863.6,146752.2
1732388400000,97863.6,97863.6,97367.6,97530.0,194103.8
1732392000000,97530.1,97749.7,97170.0,97736.2,279360.9
1732395600000,97736.2,98045.7,97579.8,97978.4,132178.6
1732399200000,97978.4,98034.8,97530.5,97662.2,101071.1
1732402800000,97662.3,97766.0,97402.8,97692.1,138425.4
1732406400000,97692.0,98020.0,97639.6,97938.5,159932.1
1732410000000,97938.5,98438.0,97938.5,98211.5,215393.7
1732413600000,98211.6,98588.0,98211.6,98409.9,189936.6
1732417200000,98410.0,98471.2,98126.7,98230.9,171858.0
1732420800000,98230.9,98300.0,97907.3,98204.9,139204.1
1732424400000,98205.0,98318.0,97944.0,98292.3,170457.9
1732428000000,98292.2,98441.7,98060.0,98377.8,129816.2
1732431600000,98377.8,98432.0,98180.1,98420.0,102461.2
1732435200000,98420.0,98468.8,97958.3,98092.1,179635.2
1732438800000,98092.0,98229.3,97831.0,97979.9,155356.8
1732442400000,97979.9,98018.8,97461.5,97700.0,241854.1
1732446000000,97700.0,97780.0,97250.0,97291.0,359406.7
1732449600000,97291.0,97437.3,96425.5,96936.5,964211.7
1732453200000,96932.0,97646.0,96768.0,97240.8,501631.4
1732456800000,97240.8,97250.3,96597.0,97079.9,498188.4
1732460400000,97079.9,97137.7,95902.4,95956.1,680124.2
1732464000000,95956.1,96802.8,95794.9,96456.7,665456.3
1732467600000,96456.6,96466.2,95810.4,95962.6,427110.2
1732471200000,95962.7,96625.6,95900.0,96575.6,272257.5
1732474800000,96575.6,96575.6,96144.0,96356.1,157685.0
1732478400000,96356.1,96849.9,96225.3,96836.2,174589.9
1732482000000,96836.3,96999.0,96598.0,96975.4,152669.8
1732485600000,96975.4,98043.0,96975.4,98040.9,601187.5
1732489200000,98040.9,98401.6,97526.7,97909.0,553868.4
1732492800000,97909.0,98081.0,97533.3,97729.7,275748.5
1732496400000,97729.2,97864.8,96888.0,97213.6,492874.4
1732500000000,97213.7,97729.0,97203.0,97370.3,230686.0
1732503600000,97370.4,97918.4,97335.0,97902.0,203055.1
1732507200000,97902.1,98066.0,97558.5,97823.9,259209.6
1732510800000,97824.0,98264.9,97800.0,98089.2,246015.2
1732514400000,98089.2,98384.8,98050.0,98093.8,250025.2
1732518000000,98093.9,98284.4,97755.0,98081.4,261118.3
1732521600000,98081.4,98325.0,97876.4,98250.5,300609.5
1732525200000,98250.4,98954.4,98235.0,98544.5,678826.0
1732528800000,98544.5,98740.0,98255.0,98377.7,326622.1
1732532400000,98377.8,98631.0,98084.3,98239.4,303448.9
1732536000000,98239.4,98378.1,97890.2,97952.1,352041.2
1732539600000,97952.0,97993.8,97269.8,97501.0,704805.7
1732543200000,97501.0,97683.0,95326.4,95422.3,1623931.7
1732546800000,95422.2,96513.9,94605.2,96000.1,2260470.6
1732550400000,96000.1,96533.1,95716.8,95953.8,820963.2
1732554000000,95953.7,95959.4,94888.1,95261.4,813611.0
1732557600000,95261.4,95940.0,94880.0,95180.0,522603.5
1732561200000,95180.0,95316.7,94338.1,94679.1,740263.2
1732564800000,94679.1,95343.5,94521.0,94991.9,493636.9
1732568400000,94991.8,95191.1,93562.8,93782.2,786818.3
1732572000000,93782.2,94487.9,92600.0,94411.9,1427198.0
1732575600000,94412.0,94417.9,92835.5,93034.1,751053.9
1732579200000,93034.1,94388.8,92799.0,93872.5,772054.9
1732582800000,93872.5,94899.9,93855.9,94896.0,524884.1
1732586400000,94895.9,94966.0,94455.8,94631.4,281055.6
1732590000000,94631.3,94762.9,94288.0,94514.4,225663.2
1732593600000,94514.3,94587.6,94072.1,94329.3,234405.4
1732597200000,94329.3,94698.7,94213.0,94668.0,197861.7
1732600800000,94668.0,95000.0,94444.4,94500.0,262696.4
1732604400000,94500.0,94527.3,93500.1,93792.0,598406.0
1732608000000,93792.0,93800.0,92341.0,93171.6,1522757.4
1732611600000,93171.5,93770.5,93091.4,93552.0,659525.9
1732615200000,93552.1,93785.0,92342.4,92388.3,655593.7
1732618800000,92388.3,92750.0,91500.0,92402.1,1436297.3
1732622400000,92400.7,92712.6,91834.2,92200.2,756665.7
1732626000000,92200.1,92951.9,91960.4,92205.0,619015.1
1732629600000,92204.9,93537.9,91761.6,93280.7,1155522.8
1732633200000,93280.7,93568.0,92295.1,92813.8,969878.0
1732636800000,92812.1,94674.0,92704.2,94039.4,1271924.4
1732640400000,94039.5,94064.0,93436.1,93571.8,564521.5
1732644000000,93571.8,93659.2,92000.1,92130.8,1016068.8
1732647600000,92135.9,92699.0,91609.5,91724.5,736949.5
1732651200000,91724.2,92073.9,90825.0,91068.1,1154826.4
1732654800000,91068.1,91946.0,90880.1,91703.1,446226.1
1732658400000,91705.3,92380.0,91550.1,91841.0,432659.9
1732662000000,91840.9,92090.6,91605.0,91976.1,223005.9
1732665600000,91976.0,92448.0,91819.1,91978.5,408207.8
1732669200000,91978.5,92831.1,91855.0,92768.2,461278.5
1732672800000,92768.1,93100.0,92291.9,92956.1,399830.5
1732676400000,92956.1,92966.6,92505.5,92612.9,292245.0
1732680000000,92613.0,93247.0,92513.1,92599.0,550829.0
1732683600000,92599.0,92859.5,92371.3,92795.7,283225.4
1732687200000,92795.7,93428.0,92795.7,93075.0,485703.9
1732690800000,93074.9,93675.0,93022.3,93602.5,359555.7
1732694400000,93602.4,93620.0,93239.6,93444.1,265969.3
1732698000000,93444.1,93500.0,93106.9,93420.0,250122.4
1732701600000,93420.0,93890.0,93359.6,93815.8,391420.2
1732705200000,93815.8,93828.2,93309.2,93369.9,300147.8
1732708800000,93370.0,93528.8,92850.1,93524.1,567403.8
1732712400000,93524.0,94274.0,93392.3,94274.0,671528.1
1732716000000,94274.0,94900.0,94108.3,94849.9,1070621.2
1732719600000,94845.8,95880.0,94305.9,95560.3,1391507.6
1732723200000,95560.3,96342.9,95200.0,95678.3,997319.7
1732726800000,95678.3,96297.0,95316.7,96241.2,554610.6
1732730400000,96241.2,96563.0,96017.6,96121.3,532647.0
1732734000000,96121.2,96664.5,95901.6,96649.5,362084.8
1732737600000,96649.5,97200.0,96310.0,96499.3,740258.3
1732741200000,96500.0,96614.7,96071.4,96278.2,308199.1
1732744800000,96278.3,96525.7,96030.0,96049.1,231021.6
1732748400000,96049.1,96185.0,95740.2,95868.0,279046.5
1732752000000,95868.0,96580.0,95740.5,96554.4,308008.0
1732755600000,96554.5,96564.0,96085.2,96280.0,207282.1
1732759200000,96280.0,96457.0,95622.4,95708.0,309558.7
1732762800000,95708.0,95804.8,94811.0,95471.9,793109.2
1732766400000,95471.9,95837.9,95347.7,95750.1,287795.7
1732770000000,95750.0,95931.0,95351.1,95466.0,232903.6
1732773600000,95465.9,95719.2,95062.6,95492.2,303862.6
1732777200000,95492.2,95784.3,95226.6,95322.5,166249.0
1732780800000,95322.6,95638.0,95104.0,95476.0,219198.1
1732784400000,95476.0,95535.7,94951.8,94984.0,230433.8
1732788000000,94984.0,95183.8,94650.7,94980.0,554403.6
1732791600000,94980.0,95819.9,94770.2,95462.4,479918.3
1732795200000,95462.4,95667.7,95200.0,95491.6,373193.2
1732798800000,95491.7,95796.0,95032.6,95725.0,372093.6
1732802400000,95725.0,96249.9,95350.0,95384.8,604117.6
1732806000000,95384.7,95524.0,94895.1,95011.7,378490.4
1732809600000,95012.6,95330.0,94834.0,94974.0,267181.8
1732813200000,94973.9,95284.6,94856.0,94896.3,164735.2
1732816800000,94896.2,95366.0,94880.1,95333.6,137363.0
1732820400000,95333.6,95476.9,95055.1,95159.7,110743.2
1732824000000,95159.7,95176.1,94732.5,94845.3,127793.8
1732827600000,94845.4,95210.0,94829.1,95163.2,120183.3
1732831200000,95163.1,95688.7,95050.7,95670.0,212174.1
1732834800000,95670.0,96047.1,95541.5,95659.2,241987.9
1732838400000,95659.2,95840.0,95361.0,95480.5,194164.7
1732842000000,95480.6,95988.0,95424.8,95922.0,175459.4
1732845600000,95922.0,96887.8,95916.6,96765.9,669156.0
1732849200000,96766.3,96832.9,96456.0,96607.9,226445.5
1732852800000,96608.0,96644.8,96257.9,96282.0,206692.6
1732856400000,96282.0,96556.0,96175.0,96184.0,158691.3
1732860000000,96184.1,96398.4,96015.1,96293.6,178552.9
1732863600000,96293.6,96448.8,95619.5,95649.2,334193.4
1732867200000,95649.1,96023.0,95649.1,95999.8,223082.9
1732870800000,95999.9,96494.9,95873.2,96373.9,278818.8
1732874400000,96374.0,96864.0,96311.4,96863.8,332654.8
1732878000000,96863.8,97387.4,96546.9,97259.6,555618.4
1732881600000,97259.7,97530.0,96888.0,96954.3,484826.1
1732885200000,96954.3,97287.6,96780.3,97235.0,295342.7
1732888800000,97235.0,98088.4,96921.9,98023.8,709174.0
1732892400000,98023.8,98657.4,97703.0,98026.0,1281763.3
1732896000000,98026.0,98500.0,97711.0,97808.0,797826.6
1732899600000,97808.7,97842.1,96961.1,96985.3,776406.7
1732903200000,96985.2,97377.1,96870.8,97193.9,242909.4
1732906800000,97193.9,97457.7,96883.7,97347.8,234277.1
1732910400000,97347.7,97665.9,97200.0,97318.9,171337.4
1732914000000,97318.9,97447.2,97000.0,97404.8,116655.5
1732917600000,97404.9,97505.3,97228.2,97301.3,138755.6
1732921200000,97301.4,97500.0,97111.1,97465.9,99628.6
1732924800000,97466.0,97478.8,96968.7,96990.0,195826.6
1732928400000,96990.0,96990.0,96400.1,96433.3,610851.7
1732932000000,96433.2,96709.6,96270.3,96605.5,403911.4
1732935600000,96605.5,96699.0,96317.4,96644.8,311655.6
1732939200000,96644.8,96733.8,96470.8,96677.5,143706.8
1732942800000,96677.6,97251.9,96677.5,97106.9,423825.6
1732946400000,97106.9,97270.8,95214.1,96647.2,854462.4
1732950000000,96647.2,96928.9,96560.0,96791.0,157050.2
1732953600000,96791.0,96988.7,96700.3,96950.5,118769.0
1732957200000,96950.5,96950.5,96608.9,96781.0,143650.3
1732960800000,96781.1,96814.0,96112.5,96136.0,297349.2
1732964400000,96136.0,96465.4,96088.0,96270.6,169960.4
1732968000000,96270.6,96571.2,96252.1,96554.9,120968.4
1732971600000,96554.9,96700.3,96396.3,96406.0,135701.7
1732975200000,96406.1,96768.5,96295.3,96461.4,249832.0
1732978800000,96461.4,96762.6,96407.2,96667.3,136241.0
1732982400000,96667.3,96979.1,96538.1,96887.5,155473.4
1732986000000,96887.5,96979.0,96779.0,96797.2,116283.4
1732989600000,96797.3,97059.6,96778.0,96978.1,79461.9
1732993200000,96978.1,97085.7,96881.4,97020.3,69723.1
1732996800000,97020.3,97048.2,96834.5,96985.0,51841.5
1733000400000,96985.0,96998.1,96782.1,96793.6,50454.3
1733004000000,96793.6,96837.5,96346.4,96480.9,180758.2
1733007600000,96481.0,96600.0,96332.0,96430.0,109688.1
1733011200000,96430.0,96700.0,96268.2,96343.4,177881.7
1733014800000,96343.4,96538.1,96050.0,96114.4,248383.7
1733018400000,96114.3,96666.7,95706.1,95806.5,1622201.3
1733022000000,95806.5,96450.0,95795.5,96349.9,189617.4
1733025600000,96350.0,96526.5,96200.0,96519.0,163306.2
1733029200000,96519.0,96525.0,96293.3,96324.2,131033.2
1733032800000,96324.3,96500.0,96300.2,96336.5,83236.8
1733036400000,96336.6,96537.9,96312.7,96486.7,136893.5
