t,o,h,l,c,v
1730989800000,74864.8,75000.0,74603.6,74672.7,203760.2
1730990700000,74672.7,74920.0,74508.1,74823.3,168385.4
1730991600000,74823.2,75280.8,74684.2,75227.9,267624.5
1730992500000,75228.0,75494.4,75209.0,75394.8,242082.2
1730993400000,75394.8,75779.6,75216.7,75659.9,279368.8
1730994300000,75659.9,76076.2,75517.8,76059.9,334394.5
1730995200000,76060.0,76214.0,75680.8,75770.3,366040.2
1730996100000,75770.3,75771.8,75567.0,75648.0,156857.0
1730997000000,75648.0,75844.6,75560.4,75733.3,87837.1
1730997900000,75733.3,75975.6,75704.0,75888.5,108294.3
1730998800000,75888.5,76195.0,75742.2,76112.7,151186.5
1730999700000,76112.8,76284.3,76009.6,76246.8,206392.9
1731000600000,76244.6,76398.0,76103.0,76251.2,211267.0
1731001500000,76251.3,76498.9,76195.1,76265.5,152441.4
1731002400000,76265.6,76383.9,75775.2,76037.6,244532.7
1731003300000,76037.7,76393.0,76009.1,76379.9,120331.7
1731004200000,76379.9,76724.5,76280.0,76485.5,298950.1
1731005100000,76485.6,76750.0,76476.3,76590.1,165655.3
1731006000000,76590.0,76605.7,76121.6,76468.5,343445.0
1731006900000,76468.9,76548.0,75920.0,76260.8,294810.8
1731007800000,76260.8,76380.0,75933.3,76130.4,200667.4
1731008700000,76130.5,76520.0,76100.0,76520.0,175673.1
1731009600000,76520.0,76634.4,76430.7,76600.0,130051.1
1731010500000,76599.9,76882.2,76400.0,76413.2,332822.4
1731011400000,76413.2,76652.0,76312.0,76372.0,145173.8
1731012300000,76371.9,76545.4,76275.6,76423.7,111232.4
1731013200000,76423.7,76578.4,76368.6,76390.1,78281.1
1731014100000,76390.1,76422.8,76225.0,76330.0,81387.9
1731015000000,76329.9,76338.7,76036.4,76060.0,113204.7
1731015900000,76060.0,76112.0,75858.0,75876.0,109609.0
1731016800000,75876.0,76000.0,75640.0,75684.5,136231.3
1731017700000,75684.6,75750.0,75484.9,75645.8,140193.7
1731018600000,75645.8,75832.9,75645.8,75795.7,76919.9
1731019500000,75795.6,75878.8,75716.0,75878.7,60119.2
1731020400000,75878.7,76046.0,75687.2,75816.5,121768.4
1731021300000,75816.6,75948.2,75793.8,75855.3,41570.0
1731022200000,75855.4,76034.2,75810.0,76020.8,56062.8
1731023100000,76020.8,76088.0,75840.0,75856.0,48474.6
1731024000000,75856.0,76114.9,75845.0,75993.3,106343.5
1731024900000,75993.3,76323.0,75968.7,76228.0,128757.6
1731025800000,76228.0,76378.8,76105.1,76170.1,106076.2
1731026700000,76170.0,76236.6,76001.8,76017.7,71202.3
1731027600000,76017.8,76188.0,75990.0,76129.1,61002.4
1731028500000,76129.1,76336.0,76018.0,76231.3,78065.2
1731029400000,76231.4,76257.9,75828.8,75952.7,101672.6
1731030300000,75952.7,76129.5,75884.0,75990.2,62037.0
1731031200000,75990.3,76031.9,75799.9,75809.8,93668.4
1731032100000,75809.8,75879.7,75659.2,75719.9,96999.2
1731033000000,75720.0,75837.9,75657.7,75680.9,69184.8
1731033900000,75680.9,75779.6,75676.5,75730.1,42387.1
1731034800000,75730.0,75900.0,75580.8,75859.9,120495.9
1731035700000,75860.0,75894.0,75751.3,75760.4,39843.5
1731036600000,75760.4,75807.4,75616.5,75805.1,84489.4
1731037500000,75805.0,75903.5,75788.0,75903.5,35503.1
1731038400000,75903.5,75942.9,75831.6,75930.0,41226.9
1731039300000,75929.9,76049.7,75928.0,75967.3,63449.8
1731040200000,75967.3,76039.0,75872.9,75887.2,47811.7
1731041100000,75887.9,75930.0,75815.7,75839.0,29353.6
1731042000000,75838.9,76000.0,75815.0,75955.7,34660.7
1731042900000,75955.5,76000.0,75846.2,75998.9,45221.7
1731043800000,75999.0,76164.5,75988.0,76049.0,86336.3
1731044700000,76049.0,76078.1,75960.0,75992.0,29036.1
1731045600000,75992.0,75999.2,75886.0,75965.1,39655.3
1731046500000,75965.1,76020.0,75866.8,75927.4,39231.1
1731047400000,75927.4,75960.8,75864.6,75914.6,52447.4
1731048300000,75914.5,75960.1,75828.9,75878.1,37498.9
1731049200000,75878.0,75910.9,75690.2,75765.6,92564.5
1731050100000,75765.6,76000.0,75712.0,76000.0,79683.8
1731051000000,75999.9,76200.0,75944.5,76116.1,140260.0
1731051900000,76116.2,76248.4,76110.4,76177.5,116997.2
1731052800000,76177.6,76188.0,75820.0,75859.6,120876.4
1731053700000,75859.7,75959.2,75778.1,75912.4,78617.7
1731054600000,75912.5,75939.1,75782.0,75822.9,43160.3
1731055500000,75822.9,75898.2,75778.0,75822.1,50931.8
1731056400000,75822.6,75955.0,75786.0,75923.5,51154.8
1731057300000,75923.4,76081.0,75912.3,76012.0,58085.1
1731058200000,76012.1,76091.5,75939.9,76047.9,47413.5
1731059100000,76047.9,76050.1,75935.0,75954.0,27360.9
1731060000000,75954.0,75963.6,75780.0,75877.2,57074.3
1731060900000,75877.2,76038.0,75827.6,76038.0,29660.2
1731061800000,76037.9,76116.0,75936.4,76115.0,35061.6
1731062700000,76115.0,76344.0,76041.3,76248.5,136745.4
1731063600000,76248.4,76298.0,76132.7,76157.1,69797.7
1731064500000,76157.0,76224.4,76103.2,76150.0,36896.8
1731065400000,76150.0,76168.5,76070.0,76115.9,37325.0
1731066300000,76115.1,76140.6,75925.3,75948.3,52901.9
1731067200000,75948.3,76076.2,75934.1,75982.7,77982.7
1731068100000,75982.7,76060.0,75950.0,76008.0,42868.6
1731069000000,76008.0,76184.3,75961.0,76080.2,60130.2
1731069900000,76080.3,76195.7,76012.5,76073.1,61044.8
1731070800000,76073.0,76100.0,75872.0,75913.1,88270.1
1731071700000,75913.1,76019.4,75880.0,75934.7,53231.5
1731072600000,75934.7,76017.5,75858.0,76000.5,42848.3
1731073500000,76000.5,76290.0,76000.4,76270.1,123608.2
1731074400000,76270.0,76311.9,76042.2,76044.8,161774.2
1731075300000,76044.8,76150.0,75964.1,76143.0,148777.7
1731076200000,76143.1,76247.1,75661.8,75701.1,276834.7
1731077100000,75701.1,75870.2,75600.1,75750.0,259829.2
1731078000000,75750.0,75998.5,75622.1,75882.2,236395.0
1731078900000,75881.1,76500.0,75769.2,76399.9,416038.4
1731079800000,76399.8,76599.8,76260.0,76290.1,247613.6
1731080700000,76290.0,76428.5,75897.4,76415.1,260553.7
1731081600000,76415.1,76533.2,76214.1,76330.8,180752.5
1731082500000,76330.8,76377.2,76176.0,76176.0,94487.9
1731083400000,76176.1,76213.9,75801.7,75893.9,269531.0
1731084300000,75893.9,76127.2,75838.0,75912.1,102187.8
1731085200000,75912.0,76086.0,75820.0,75860.5,101313.1
1731086100000,75860.5,76034.6,75810.3,75932.0,84114.5
1731087000000,75932.0,76281.3,75860.0,76262.6,144459.7
1731087900000,76262.6,76528.0,76191.8,76381.0,214288.1
1731088800000,76381.0,76487.0,76340.0,76396.3,70305.7
1731089700000,76396.3,76588.0,76352.1,76565.0,138438.6
1731090600000,76564.9,77049.0,76524.2,76831.9,440616.9
1731091500000,76831.8,76982.8,76673.7,76800.9,125787.5
1731092400000,76800.0,76986.6,76790.0,76948.7,99350.3
1731093300000,76948.7,77021.9,76785.3,76999.0,98861.9
1731094200000,76999.0,77178.0,76718.8,77089.4,195106.4
1731095100000,77089.3,77198.1,76893.8,76902.1,141205.3
1731096000000,76902.2,77088.0,76697.1,76731.8,252600.6
1731096900000,76731.8,76795.6,76408.1,76460.8,277705.1
1731097800000,76460.8,76640.0,76407.6,76591.4,110195.3
1731098700000,76591.4,76720.0,76470.1,76570.5,92617.1
1731099600000,76570.4,76688.0,76539.1,76539.1,72579.3
1731100500000,76538.5,76538.5,76370.0,76413.8,75418.9
1731101400000,76413.8,76640.7,76376.8,76489.4,46192.8
1731102300000,76489.4,76510.0,76392.5,76472.0,29200.5
1731103200000,76472.0,76599.0,76429.4,76508.6,29246.7
1731104100000,76508.6,76627.0,76417.1,76599.8,55186.3
1731105000000,76599.8,76619.8,76393.6,76489.8,51137.4
1731105900000,76489.7,76489.8,76286.9,76371.0,77443.4
1731106800000,76371.0,76448.0,76295.8,76433.2,38049.7
1731107700000,76433.2,76478.4,76378.2,76395.7,24006.0
1731108600000,76395.7,76468.3,76320.4,76443.5,42774.3
1731109500000,76443.5,76520.3,76443.5,76501.6,17795.5
1731110400000,76501.6,76600.0,76420.0,76582.9,42077.5
1731111300000,76583.0,76631.5,76515.5,76517.0,29768.6
1731112200000,76516.9,76620.0,76401.4,76615.5,47147.4
1731113100000,76615.5,76615.5,76358.1,76430.0,67339.6
1731114000000,76429.7,76550.0,76360.2,76501.8,45300.8
1731114900000,76501.9,76523.2,76338.0,76344.1,41599.4
1731115800000,76344.1,76424.0,76260.0,76420.0,58103.7
1731116700000,76420.1,76420.1,76267.8,76321.6,45814.2
1731117600000,76321.5,76346.3,76222.1,76235.9,42398.4
1731118500000,76236.0,76299.0,76150.0,76271.6,89631.4
1731119400000,76271.6,76344.3,76193.0,76275.6,37998.1
1731120300000,76275.6,76450.1,76262.6,76438.3,65388.7
1731121200000,76438.3,76455.0,76274.0,76350.9,50854.2
1731122100000,76350.9,76363.0,76250.7,76309.9,26897.4
1731123000000,76310.0,76345.3,76250.0,76334.8,21036.7
1731123900000,76334.8,76366.9,76268.9,76346.1,16182.6
1731124800000,76346.2,76400.0,76346.2,76360.1,34856.3
1731125700000,76360.0,76408.5,76357.2,76370.5,17628.7
1731126600000,76370.5,76420.0,76301.6,76404.1,26028.6
1731127500000,76404.1,76420.1,76356.0,76380.3,20028.8
1731128400000,76380.2,76449.0,76357.2,76409.6,24146.6
1731129300000,76409.6,76465.0,76364.3,76397.1,32521.3
1731130200000,76397.0,76666.0,76363.6,76587.2,107869.8
1731131100000,76587.2,76666.0,76501.1,76550.0,109849.0
1731132000000,76550.1,76800.0,76505.4,76708.0,141738.8
1731132900000,76708.0,76743.1,76600.0,76629.3,48225.1
1731133800000,76629.3,76650.0,76400.0,76483.6,123577.7
1731134700000,76483.6,76560.2,76433.9,76519.9,46839.8
1731135600000,76519.9,76542.9,76443.8,76495.4,49346.5
1731136500000,76495.5,76547.3,76361.6,76398.1,64858.1
1731137400000,76398.1,76457.8,76371.1,76408.0,38717.9
1731138300000,76408.0,76545.0,76390.0,76539.1,50577.3
1731139200000,76539.2,76552.7,76434.4,76547.6,38466.7
1731140100000,76547.6,76628.8,76547.5,76594.0,50316.3
1731141000000,76594.1,76661.7,76553.3,76638.8,54419.6
1731141900000,76638.8,76750.0,76531.6,76550.4,83304.6
1731142800000,76550.4,76646.2,76547.1,76597.9,56276.4
1731143700000,76597.9,76627.1,76505.8,76555.8,39044.3
1731144600000,76555.8,76629.1,76501.1,76544.0,67896.5
1731145500000,76543.9,76597.4,76530.4,76558.1,14571.1
1731146400000,76558.1,76605.0,76539.3,76581.7,21424.0
1731147300000,76581.7,76637.4,76531.2,76531.2,37852.9
1731148200000,76531.2,76531.3,76412.0,76463.5,58957.5
1731149100000,76463.4,76500.0,76429.8,76462.5,46877.6
1731150000000,76462.5,76521.0,76421.1,76433.9,29426.8
1731150900000,76433.9,76452.6,76383.0,76383.1,30700.5
1731151800000,76383.1,76444.9,76383.0,76429.6,21099.1
1731152700000,76429.6,76524.0,76429.6,76499.6,49296.3
1731153600000,76499.6,76589.9,76395.0,76395.1,41223.8
1731154500000,76395.1,76459.5,76360.2,76413.9,31537.4
1731155400000,76413.9,76413.9,76328.0,76344.9,41950.7
1731156300000,76344.9,76360.7,76283.8,76288.0,54437.9
1731157200000,76287.9,76366.9,76287.9,76366.9,34779.1
1731158100000,76366.9,76374.1,76294.5,76351.8,27597.5
1731159000000,76351.7,76473.6,76300.0,76401.5,49011.6
1731159900000,76401.4,76499.9,76351.8,76424.8,46185.4
1731160800000,76424.8,76448.9,76284.5,76319.8,42691.7
1731161700000,76319.9,76367.3,76265.0,76348.1,74977.5
1731162600000,76348.2,76348.2,76276.0,76276.1,34025.0
1731163500000,76276.0,76411.2,76273.1,76361.1,53690.0
1731164400000,76361.1,76361.1,76280.0,76307.9,35192.1
1731165300000,76307.8,76384.1,76307.8,76336.0,24032.9
1731166200000,76336.0,76418.0,76335.9,76366.4,27472.5
1731167100000,76366.4,76366.5,76291.0,76313.8,25028.7
1731168000000,76313.8,76333.3,76241.4,76247.9,42331.8
1731168900000,76247.8,76278.9,76050.5,76108.9,146924.1
1731169800000,76109.0,76204.1,76045.2,76076.9,67828.3
1731170700000,76076.9,76167.4,76060.0,76102.0,56376.5
1731171600000,76102.1,76102.1,75859.8,75868.9,191884.5
1731172500000,75869.0,75999.0,75715.0,75980.5,198577.2
1731173400000,75980.4,76107.5,75950.0,76024.1,76757.3
1731174300000,76024.1,76245.3,76001.1,76238.3,69477.7
1731175200000,76238.4,76286.9,76190.0,76200.0,73089.2
1731176100000,76199.9,76361.6,76193.6,76315.4,48920.4
1731177000000,76315.5,76379.9,76293.0,76346.2,23143.7
1731177900000,76346.2,76400.0,76335.6,76361.0,36568.7
1731178800000,76361.0,76765.2,76322.0,76502.8,254743.3
1731179700000,76502.8,76556.1,76360.6,76366.1,82883.7
1731180600000,76366.2,76366.2,76100.0,76132.9,125664.6
1731181500000,76132.9,76225.5,76132.8,76216.1,19634.8
1731182400000,76216.1,76358.0,76188.0,76300.1,29627.5
1731183300000,76300.0,76380.9,76250.0,76350.1,28356.3
1731184200000,76350.1,76366.8,76279.8,76343.0,23369.7
1731185100000,76343.0,76343.1,76234.9,76305.0,14201.9
1731186000000,76304.9,76317.7,76224.9,76258.6,19700.3
1731186900000,76258.5,76512.0,76233.3,76453.4,57157.2
1731187800000,76453.4,76453.4,76350.0,76434.6,18015.2
1731188700000,76434.6,76487.9,76371.1,76469.4,40096.5
1731189600000,76469.4,76475.0,76376.3,76401.4,19773.6
1731190500000,76401.5,76484.5,76383.5,76483.9,31036.7
1731191400000,76483.9,76550.0,76450.4,76529.8,45342.1
1731192300000,76529.8,76635.7,76385.4,76527.9,120947.9
1731193200000,76527.9,76787.8,76481.3,76630.0,108030.9
1731194100000,76630.0,76887.4,76563.5,76845.9,143687.0
1731195000000,76845.9,76946.4,76736.0,76917.2,101877.6
1731195900000,76917.7,76926.0,76600.0,76688.0,125777.7
1731196800000,76688.1,76737.8,76509.9,76705.7,64177.8
1731197700000,76705.7,76921.8,76620.4,76818.2,100164.5
1731198600000,76818.2,76919.3,76667.8,76908.1,81397.0
1731199500000,76908.0,77132.9,76867.2,76890.1,186855.4
1731200400000,76890.0,76974.3,76695.1,76710.7,112343.7
1731201300000,76710.8,76814.5,76680.3,76795.1,46526.6
1731202200000,76795.0,76855.0,76688.0,76717.2,40672.4
1731203100000,76717.2,76807.3,76677.7,76706.4,32075.8
1731204000000,76706.3,76940.7,76660.3,76888.8,83169.1
1731204900000,76890.1,77556.0,76889.3,77308.0,521436.5
1731205800000,77308.0,77427.3,77170.9,77419.9,150229.2
1731206700000,77420.0,77511.8,77030.8,77044.1,252126.2
1731207600000,77044.1,77262.7,76990.0,77227.3,123969.0
1731208500000,77227.4,77457.4,77224.3,77412.9,97384.0
1731209400000,77412.9,77413.0,77268.0,77361.0,43771.6
1731210300000,77360.9,77361.0,77201.0,77220.2,64940.8
1731211200000,77220.1,77360.0,77150.0,77328.8,83998.2
1731212100000,77328.9,77365.7,77280.0,77314.4,40170.1
1731213000000,77314.4,78099.9,77308.8,77903.1,618815.6
1731213900000,77903.2,79921.0,77903.2,79280.1,1414181.3
1731214800000,79279.0,79486.0,78885.1,79159.8,553711.2
1731215700000,79159.9,79872.2,79144.0,79767.3,510765.1
1731216600000,79767.3,79876.9,79459.9,79656.0,310517.9
1731217500000,79656.0,79723.9,79080.6,79167.9,372200.4
1731218400000,79168.0,79338.1,79005.0,79235.0,250062.5
1731219300000,79235.4,79239.5,79001.0,79001.0,110683.5
1731220200000,79001.0,79006.1,78740.0,78800.0,207960.5
1731221100000,78800.0,78964.5,78666.7,78964.5,155290.0
1731222000000,78964.5,79145.3,78964.5,79069.1,120933.6
1731222900000,79069.1,79190.1,78952.0,78976.0,100832.1
1731223800000,78976.0,79056.8,78835.0,78876.8,90613.6
1731224700000,78876.9,78917.1,78755.3,78844.2,83197.8
1731225600000,78844.3,79088.0,78839.9,79001.0,122171.2
1731226500000,79001.0,79124.9,78955.1,79076.6,57357.8
1731227400000,79076.6,79114.3,78932.8,78940.2,95792.7
1731228300000,78940.1,79179.0,78936.1,79167.9,63931.8
1731229200000,79168.0,79356.2,79150.0,79266.0,138044.2
1731230100000,79266.1,79440.6,79233.8,79368.7,106961.5
1731231000000,79368.7,79532.0,79338.5,79461.9,102320.1
1731231900000,79461.9,79520.3,79348.4,79391.7,83599.9
1731232800000,79391.8,79496.4,79328.8,79345.0,85242.4
1731233700000,79345.0,79386.4,79300.0,79316.7,38474.0
1731234600000,79316.6,79848.6,79314.8,79480.0,281151.3
1731235500000,79480.0,79670.0,79460.1,79574.9,81337.4
1731236400000,79574.9,80300.0,79570.4,79812.1,371741.6
1731237300000,79812.1,80052.4,79676.1,79778.5,301144.1
1731238200000,79778.5,80006.3,79724.0,79924.3,163387.5
1731239100000,79926.0,80169.9,79843.6,79914.0,279921.6
1731240000000,79913.9,80193.0,79300.0,79465.2,502856.4
1731240900000,79465.2,79634.4,79333.3,79338.0,182009.7
1731241800000,79336.0,79492.8,79303.6,79479.2,104670.2
1731242700000,79479.2,79727.3,79375.0,79695.9,135522.1
1731243600000,79695.9,79743.1,79560.5,79627.5,81711.6
1731244500000,79627.5,79919.5,79569.7,79914.4,158857.6
1731245400000,79914.5,79944.0,79742.1,79834.8,104049.6
1731246300000,79834.8,79838.6,79650.5,79752.8,71597.8
1731247200000,79752.8,79876.3,79613.9,79853.1,61754.2
1731248100000,79853.4,80025.1,79760.7,79760.7,112201.1
1731249000000,79760.1,79838.7,79321.0,79409.3,198559.5
1731249900000,79409.2,79727.4,79187.1,79519.8,323045.9
1731250800000,79519.7,79720.5,79360.0,79713.8,104527.7
1731251700000,79713.8,79787.6,79444.0,79601.0,105887.8
1731252600000,79601.1,79747.8,79535.8,79706.3,78709.8
1731253500000,79706.4,79778.3,79660.0,79700.0,58051.4
1731254400000,79700.1,79788.5,79559.6,79680.0,89933.5
1731255300000,79680.0,79734.0,79510.0,79730.3,68320.8
1731256200000,79730.2,79831.8,79697.6,79804.0,86339.6
1731257100000,79804.0,79827.7,79658.0,79818.6,52782.2
1731258000000,79818.7,79842.3,79700.0,79714.8,42324.9
1731258900000,79714.7,79840.1,79666.0,79816.0,37727.5
1731259800000,79816.0,80511.0,79812.0,80256.6,423450.0
1731260700000,80255.6,80830.0,80112.0,80404.0,420513.7
1731261600000,80403.9,80988.7,80400.0,80790.0,338429.2
1731262500000,80790.0,81150.0,80625.9,80915.9,333163.5
1731263400000,80915.9,81014.2,80754.1,80788.1,142110.1
1731264300000,80788.0,80908.0,80555.0,80607.2,137059.2
1731265200000,80608.8,80916.6,80541.0,80736.3,127068.6
1731266100000,80736.4,80736.4,80255.0,80340.0,172428.0
1731267000000,80340.0,80427.8,79790.0,79852.2,239707.9
1731267900000,79852.3,79887.1,79355.3,79779.9,369740.5
1731268800000,79779.9,79939.7,79407.0,79473.5,147156.1
1731269700000,79473.5,79588.0,79250.0,79499.3,160240.5
1731270600000,79498.4,79641.9,79156.0,79251.0,150001.3
1731271500000,79250.9,79366.3,78988.0,79000.1,174313.0
1731272400000,79000.0,79160.0,78520.1,78960.0,317242.1
1731273300000,78960.1,79628.5,78949.3,79597.4,204309.4
1731274200000,79597.4,79759.9,79451.3,79559.7,88920.9
1731275100000,79559.7,80103.1,79559.7,79913.5,135096.7
1731276000000,79913.5,80432.0,79820.1,80332.0,222351.1
1731276900000,80331.9,81742.4,80324.2,80916.1,654982.7
1731277800000,80916.1,81147.0,80346.0,80467.3,257457.8
1731278700000,80467.3,80755.0,80176.4,80663.7,139806.0
1731279600000,80663.6,80748.0,80191.1,80392.0,163967.3
1731280500000,80392.0,80600.0,80304.6,80387.9,92805.7
1731281400000,80387.9,80571.4,79972.8,80242.5,154482.2
1731282300000,80242.5,80449.0,80160.6,80379.4,62600.7
1731283200000,80379.5,80547.7,80235.7,80396.1,122197.7
1731284100000,80396.0,80861.4,80348.8,80747.9,133125.9
1731285000000,80747.8,80816.0,80481.4,80632.1,73122.2
1731285900000,80632.1,80700.0,80453.8,80599.0,56938.7
1731286800000,80599.1,80678.4,80380.0,80541.2,63060.0
1731287700000,80541.3,80849.7,80413.0,80798.4,88508.9
1731288600000,80798.8,81349.3,80772.4,81297.2,240026.2
1731289500000,81299.4,81784.2,81150.0,81231.9,357994.5
1731290400000,81232.0,81549.9,81040.7,81325.0,189839.3
1731291300000,81325.0,81508.0,81241.8,81438.3,95883.6
1731292200000,81438.3,81538.5,81210.0,81292.4,77674.0
1731293100000,81292.4,81450.0,81166.8,81443.9,90103.8
1731294000000,81444.0,81448.9,81216.1,81348.9,91101.3
1731294900000,81348.9,81350.3,80955.8,80963.9,92810.9
1731295800000,80963.9,81418.0,80953.1,81388.9,77410.9
1731296700000,81388.8,81886.9,81377.4,81615.2,210064.3
1731297600000,81615.2,81739.9,81510.7,81580.3,101488.5
1731298500000,81580.4,81586.1,81200.0,81211.3,132516.5
1731299400000,81211.2,81477.7,81172.2,81353.5,93077.9
1731300300000,81353.4,81496.4,81340.1,81450.2,47021.4
1731301200000,81450.1,81600.0,81355.0,81355.1,61700.6
1731302100000,81355.1,81381.6,80820.0,81012.4,268706.7
1731303000000,81012.3,81150.0,80728.0,80788.4,162013.0
1731303900000,80788.4,80930.0,80450.0,80749.9,190127.0
1731304800000,80749.9,80961.2,80600.2,80881.9,150713.8
1731305700000,80881.9,81184.8,80674.3,81096.8,130685.6
1731306600000,81096.9,81258.9,80769.2,80792.1,143463.0
1731307500000,80791.5,80973.2,80780.0,80905.2,61299.9
1731308400000,80905.2,80997.9,80764.0,80988.0,75153.4
1731309300000,80988.0,80998.3,80771.9,80777.3,55253.3
1731310200000,80777.2,81014.0,80777.2,81014.0,49993.2
1731311100000,81014.0,81227.3,81006.5,81111.9,84513.7
1731312000000,81114.7,81365.9,81081.0,81229.7,150671.1
1731312900000,81229.6,81287.9,81056.5,81089.1,47641.4
1731313800000,81089.2,81258.8,81032.1,81234.7,49908.6
1731314700000,81234.7,81383.0,81159.4,81250.1,75613.6
1731315600000,81250.1,81476.1,81166.7,81450.4,90171.9
1731316500000,81450.5,81512.0,81332.0,81408.2,94356.8
1731317400000,81408.1,81616.0,81345.9,81479.9,153344.7
1731318300000,81480.0,81784.0,81427.7,81703.6,205427.1
1731319200000,81703.5,82198.5,81667.7,82137.2,433222.3
1731320100000,82137.2,82414.8,81856.0,81940.9,345702.8
1731321000000,81940.8,82150.0,81839.9,82068.0,139110.2
1731321900000,82067.9,82190.0,81935.2,81999.1,108772.2
1731322800000,81999.2,82100.0,81839.5,81938.7,114707.6
1731323700000,81938.8,82176.3,81918.0,82159.6,65460.3
1731324600000,82159.5,82254.2,82000.0,82041.5,96533.6
1731325500000,82041.5,82270.0,82008.3,82154.2,93576.4
1731326400000,82154.1,82583.6,82100.0,82185.0,283485.2
1731327300000,82185.1,82259.0,81705.8,82124.9,385626.0
1731328200000,82124.9,82334.2,82088.0,82290.4,170294.6
1731329100000,82290.4,82361.8,82161.9,82162.0,100354.9
1731330000000,82162.0,82229.6,81612.3,81680.3,352469.8
1731330900000,81680.3,81991.4,81473.6,81885.6,310526.1
1731331800000,81885.6,81924.0,81613.9,81725.9,100072.7
1731332700000,81725.9,81920.0,81645.0,81846.0,94830.4
1731333600000,81845.9,82235.0,81723.2,81756.0,272621.5
1731334500000,81756.1,81874.2,81550.1,81750.0,170304.0
1731335400000,81750.0,82666.0,81550.0,81945.3,854598.6
1731336300000,81945.3,82535.2,81823.1,82485.9,399980.2
1731337200000,82486.0,82998.9,82348.9,82948.0,608591.3
1731338100000,82944.1,83777.5,82839.0,83767.8,873827.8
1731339000000,83767.8,84349.0,83606.8,83864.4,968063.3
1731339900000,83864.4,84175.8,83688.6,84097.3,432466.8
1731340800000,84097.3,84943.3,84042.7,84828.6,892226.3
1731341700000,84828.6,84978.6,84318.0,84404.6,542855.5
1731342600000,84404.5,84524.5,84000.0,84271.5,347679.3
1731343500000,84271.5,84435.6,83880.0,84257.6,305820.3
1731344400000,84256.1,84720.0,84234.8,84683.8,267370.4
1731345300000,84683.8,84726.4,84280.0,84384.4,185209.4
1731346200000,84384.4,84896.1,84280.3,84859.9,191115.9
1731347100000,84860.0,84876.0,84584.1,84628.6,151137.3
1731348000000,84628.7,84661.5,84221.4,84516.3,198426.8
1731348900000,84516.2,84786.9,84276.0,84764.4,141526.0
1731349800000,84763.6,85397.8,84724.4,85233.2,484517.7
1731350700000,85233.1,85939.7,85021.0,85908.1,590572.0
1731351600000,85908.2,87087.5,85467.7,85823.3,1106218.0
1731352500000,85823.2,86339.6,85612.0,86117.3,413824.2
1731353400000,86117.4,86625.4,85982.4,86346.0,352207.8
1731354300000,86346.0,86521.3,86038.4,86160.7,209046.0
1731355200000,86160.7,87269.0,86112.3,87227.3,647552.0
1731356100000,87227.3,87447.3,86736.2,86899.1,378517.6
1731357000000,86899.2,87214.0,86651.3,86992.8,249071.2
1731357900000,86992.7,87435.6,86680.7,86909.8,445684.5
1731358800000,86912.3,87306.1,86694.3,87229.8,208300.8
1731359700000,87229.8,88447.5,87160.7,88303.0,843098.3
1731360600000,88303.0,88337.9,87919.7,87997.2,320587.5
1731361500000,87997.2,88099.9,87564.7,87978.0,246607.4
1731362400000,87978.1,88150.0,87353.2,87426.8,328780.9
1731363300000,87427.0,87487.3,86500.1,86940.1,577552.2
1731364200000,86940.1,87333.0,86724.2,87135.9,266380.0
1731365100000,87135.8,88134.3,87010.1,88065.0,315364.7
1731366000000,88065.0,89800.0,88064.0,89536.0,936257.1
1731366900000,89536.0,89668.0,88804.7,89014.8,464877.0
1731367800000,89014.7,89198.6,88250.0,88548.0,413450.5
1731368700000,88548.0,89000.0,88466.4,88700.1,236573.1
1731369600000,88700.1,88888.0,87731.0,87735.4,432523.4
1731370500000,87735.5,88065.0,86650.0,88024.1,704329.6
1731371400000,88024.1,88146.8,87518.5,88035.7,238729.2
1731372300000,88035.6,89060.3,88029.4,89044.1,336872.6
1731373200000,89044.0,89499.0,88662.7,89307.9,446243.8
1731374100000,89300.6,89555.0,88717.3,88757.0,327686.0
1731375000000,88756.9,89238.9,88725.0,88814.7,165139.6
1731375900000,88814.7,88986.5,88441.0,88596.1,182329.8
1731376800000,88596.1,88923.7,88500.0,88628.6,132426.1
1731377700000,88628.6,88694.0,88034.7,88306.0,245915.0
1731378600000,88308.0,88378.4,87394.3,87572.8,355605.2
1731379500000,87572.8,87831.8,87050.0,87764.2,372212.1
1731380400000,87764.3,88084.9,87533.3,87856.8,220647.9
1731381300000,87856.8,88030.8,87654.2,87742.5,104387.3
1731382200000,87742.6,88017.8,87588.0,87850.0,138653.2
1731383100000,87849.9,88328.1,87713.8,88135.1,141387.4
1731384000000,88135.0,88240.0,87787.2,88011.3,149142.3
1731384900000,88011.3,88779.9,87956.0,88726.1,195434.3
1731385800000,88731.9,89068.1,88560.0,88721.4,212609.8
1731386700000,88721.1,88850.0,88461.5,88472.6,142733.9
1731387600000,88472.6,88602.9,88205.0,88481.6,141126.7
1731388500000,88481.6,88874.7,88428.4,88544.0,135588.4
1731389400000,88546.2,88707.8,88295.7,88500.3,114007.2
1731390300000,88500.4,88592.0,88292.0,88448.8,80235.7
1731391200000,88448.8,88496.3,88231.0,88432.7,92556.2
1731392100000,88432.7,88646.9,88231.1,88600.1,112107.1
1731393000000,88600.2,89491.8,88542.6,89481.0,374283.1
1731393900000,89481.0,89912.9,89444.3,89587.8,499388.6
1731394800000,89587.8,89955.9,89113.5,89876.1,425120.4
