t,o,h,l,c,v
1719006300000,64028.5,64102.8,64007.4,64091.0,14.43738269
1719007200000,64091.1,64172.8,64085.2,64169.5,12.54769111
1719008100000,64169.5,64201.8,64159.0,64194.8,17.27180676
1719009000000,64194.8,64194.8,64137.0,64192.9,7.8140266
1719009900000,64192.8,64192.9,64154.7,64164.2,9.15277438
1719010800000,64164.3,64231.4,64103.7,64183.1,13.67382919
1719011700000,64183.0,64183.1,64069.6,64121.8,11.46016758
1719012600000,64121.7,64152.7,64092.3,64100.6,11.71352117
1719013500000,64104.2,64145.4,64077.8,64145.4,9.38956683
1719014400000,64145.4,64187.7,64100.8,64100.8,9.83069533
1719015300000,64100.8,64157.9,64056.1,64063.5,15.67117659
1719016200000,64063.6,64106.4,63933.3,63979.9,30.60783764
1719017100000,63981.5,64064.8,63970.1,64054.1,39.11674261
1719018000000,64054.2,64179.6,64037.5,64144.9,28.7379677
1719018900000,64144.9,64156.2,64063.4,64083.7,7.14186357
1719019800000,64083.7,64168.5,64083.7,64155.6,7.84053334
1719020700000,64155.7,64223.1,64149.4,64149.9,22.69922677
1719021600000,64149.8,64325.1,64149.8,64290.7,35.72147819
1719022500000,64290.7,64318.1,64240.5,64248.0,19.24782039
1719023400000,64248.0,64333.8,64221.7,64281.5,23.56235274
1719024300000,64281.4,64320.1,64205.7,64305.9,84.53709194
1719025200000,64306.3,64350.0,64283.6,64336.9,92.44845226
1719026100000,64336.9,64336.9,64268.0,64321.9,20.37812364
1719027000000,64318.3,64329.1,64276.0,64282.7,15.47704233
1719027900000,64282.8,64327.3,64271.0,64327.3,15.91323935
1719028800000,64327.3,64367.3,64274.9,64284.1,23.14066508
1719029700000,64284.1,64289.7,64245.7,64275.3,5.94518629
1719030600000,64275.2,64295.9,64255.6,64295.8,6.67039348
1719031500000,64295.9,64364.7,64283.1,64357.0,13.87639488
1719032400000,64356.9,64356.9,64255.6,64279.3,19.47365865
1719033300000,64279.4,64379.6,64274.7,64364.8,38.81320796
1719034200000,64364.8,64400.0,64331.9,64367.5,34.97177297
1719035100000,64367.6,64433.7,64367.5,64419.9,35.14161313
1719036000000,64420.0,64454.5,64381.0,64426.8,64.72709157
1719036900000,64426.8,64462.6,64357.8,64406.4,45.93258512
1719037800000,64405.9,64499.9,64372.1,64489.4,44.35518943
1719038700000,64489.5,64543.9,64395.2,64425.0,47.71647089
1719039600000,64425.1,64444.3,64305.9,64362.8,48.10800361
1719040500000,64358.8,64399.9,64317.7,64399.9,34.68468612
1719041400000,64400.0,64476.2,64389.8,64476.2,39.47422278
1719042300000,64476.1,64534.6,64437.2,64515.1,38.85326752
1719043200000,64515.1,64530.0,64351.6,64399.6,74.90231856
1719044100000,64399.7,64400.0,64301.6,64354.7,17.04896792
1719045000000,64354.8,64361.0,64300.0,64330.0,12.7895936
1719045900000,64331.7,64344.2,64274.8,64295.2,17.73257141
1719046800000,64292.8,64309.4,64273.5,64288.3,19.50469941
1719047700000,64288.2,64333.3,64205.5,64314.5,30.01726682
1719048600000,64314.5,64318.7,64253.9,64309.0,9.65832208
1719049500000,64309.0,64349.4,64287.4,64329.1,10.47539011
1719050400000,64329.1,64353.0,64277.7,64349.6,17.36200691
1719051300000,64349.9,64378.0,64275.5,64314.7,16.01175109
1719052200000,64314.7,64325.1,64275.1,64319.9,7.01414756
1719053100000,64319.9,64326.3,64301.2,64318.7,3.18868976
1719054000000,64318.7,64324.9,64292.3,64297.5,6.27611204
1719054900000,64297.6,64297.6,64250.0,64259.4,6.34838969
1719055800000,64259.4,64294.9,64254.0,64294.8,15.22336965
1719056700000,64294.9,64312.9,64250.0,64274.9,18.36896735
1719057600000,64275.0,64304.9,64274.9,64288.5,3.4601727
1719058500000,64288.5,64337.9,64281.2,64318.6,7.62848127
1719059400000,64318.6,64335.3,64295.4,64326.3,10.19816222
1719060300000,64326.3,64326.3,64272.2,64296.7,19.84809864
1719061200000,64296.8,64296.8,64253.9,64253.9,9.19214533
1719062100000,64254.0,64300.0,64250.0,64293.5,4.05270168
1719063000000,64293.5,64308.6,64268.5,64302.9,7.93757453
1719063900000,64301.0,64301.0,64260.1,64283.8,6.45817961
1719064800000,64283.8,64305.7,64252.1,64290.6,24.37923489
1719065700000,64290.6,64398.8,64290.6,64364.1,13.79144008
1719066600000,64364.1,64365.4,64319.0,64324.4,15.84693224
1719067500000,64324.3,64324.4,64275.7,64287.9,12.42005459
1719068400000,64287.9,64305.0,64263.2,64277.8,13.32794739
1719069300000,64277.6,64285.7,64253.0,64260.3,19.44978406
1719070200000,64260.2,64304.8,64250.0,64287.4,32.3765502
1719071100000,64287.4,64316.2,64242.5,64302.9,12.28260829
1719072000000,64303.0,64340.1,64263.4,64276.2,6.58914902
1719072900000,64276.3,64314.0,64266.8,64298.7,8.80064113
1719073800000,64298.6,64357.8,64279.3,64348.5,9.51675091
1719074700000,64348.4,64353.0,64313.0,64316.3,4.18644099
1719075600000,64316.4,64352.9,64293.5,64296.1,7.64042404
1719076500000,64296.2,64307.4,64287.5,64301.6,3.76486893
1719077400000,64301.6,64319.4,64282.6,64282.7,4.50590881
1719078300000,64282.6,64300.1,64256.0,64258.5,11.02805145
1719079200000,64258.6,64289.4,64254.5,64279.2,3.07581584
1719080100000,64278.9,64300.0,64263.5,64284.5,56.99574645
1719081000000,64284.5,64330.6,64284.5,64300.2,3.61910246
1719081900000,64300.3,64303.5,64270.3,64272.9,5.15230745
1719082800000,64273.0,64285.8,64260.5,64274.5,6.72625216
1719083700000,64274.5,64307.3,64251.9,64257.0,4.08554197
1719084600000,64256.9,64273.5,64233.9,64273.5,6.28881857
1719085500000,64273.5,64301.8,64273.5,64295.5,3.67983112
1719086400000,64295.6,64310.3,64255.4,64277.7,4.74656112
1719087300000,64277.8,64309.4,64267.3,64277.1,6.60620346
1719088200000,64277.0,64277.0,64247.3,64257.5,4.96883281
1719089100000,64257.5,64299.6,64255.4,64292.4,7.53627509
1719090000000,64292.4,64293.8,64263.8,64288.7,10.50018747
1719090900000,64288.7,64321.1,64288.7,64320.8,4.919726
1719091800000,64320.8,64320.9,64278.9,64292.3,4.44273543
1719092700000,64292.3,64343.6,64285.8,64323.7,5.01307837
1719093600000,64323.8,64323.8,64271.0,64277.4,5.80138194
1719094500000,64277.5,64300.0,64267.4,64296.0,5.00747147
1719095400000,64295.9,64311.1,64294.6,64309.9,1.08248696
1719096300000,64309.9,64316.0,64297.6,64311.4,2.51514144
1719097200000,64311.5,64325.6,64311.4,64318.5,1.33934492
1719098100000,64318.4,64330.9,64312.1,64312.1,3.05217435
1719099000000,64312.1,64312.2,64257.1,64263.0,4.00629301
1719099900000,64263.0,64283.9,64263.0,64263.0,5.86691007
1719100800000,64263.0,64350.0,64263.0,64349.9,52.86068752
1719101700000,64349.9,64386.3,64335.4,64347.9,9.05539389
1719102600000,64347.9,64493.2,64347.9,64487.7,14.86372925
1719103500000,64487.6,64524.7,64442.0,64478.4,22.71492372
1719104400000,64478.5,64522.6,64346.4,64376.5,45.2942998
1719105300000,64376.4,64445.7,64348.0,64422.6,5.80847315
1719106200000,64422.7,64488.2,64422.7,64453.7,9.88671101
1719107100000,64453.8,64488.8,64444.2,64473.0,2.82026868
1719108000000,64473.0,64473.0,64426.7,64428.1,6.44641958
1719108900000,64428.1,64446.3,64388.3,64388.3,4.42176226
1719109800000,64388.3,64421.8,64376.0,64376.1,9.39896499
1719110700000,64376.1,64511.9,64367.9,64511.9,19.26166233
1719111600000,64512.0,64519.4,64447.4,64448.8,15.17836747
1719112500000,64448.4,64488.7,64444.8,64458.1,13.66866337
1719113400000,64458.1,64471.5,64437.7,64445.4,27.24827014
1719114300000,64445.5,64475.9,64405.4,64409.0,67.19188074
1719115200000,64410.0,64425.7,64386.4,64394.2,133.38002946
1719116100000,64394.2,64432.5,64369.9,64372.9,137.02593487
1719117000000,64372.9,64380.0,64369.9,64373.9,7.79526976
1719117900000,64373.9,64387.9,64369.9,64379.5,12.85082214
1719118800000,64378.6,64418.6,64378.5,64396.0,8.04219098
1719119700000,64395.9,64396.0,64355.1,64356.6,6.2006504
1719120600000,64356.5,64367.3,64340.0,64362.6,14.44976108
1719121500000,64362.6,64385.0,64362.6,64376.6,2.88394794
1719122400000,64376.7,64388.2,64372.0,64386.6,5.01577503
1719123300000,64386.5,64388.0,64384.2,64387.9,11.13869932
1719124200000,64387.9,64417.5,64378.5,64402.5,7.76877064
1719125100000,64402.5,64402.6,64378.6,64380.7,5.90740911
1719126000000,64380.7,64398.8,64370.1,64398.8,5.62870192
1719126900000,64398.8,64439.4,64398.7,64432.3,9.73329864
1719127800000,64432.1,64434.9,64393.1,64395.8,25.29179452
1719128700000,64395.9,64416.6,64388.6,64415.1,5.98929014
1719129600000,64415.1,64437.2,64397.8,64397.9,11.93206611
1719130500000,64397.8,64397.9,64382.4,64383.9,6.99599366
1719131400000,64384.0,64385.9,64375.4,64377.0,14.60072007
1719132300000,64377.1,64391.9,64370.9,64388.0,6.80688505
1719133200000,64388.0,64427.2,64387.9,64427.2,14.3064602
1719134100000,64427.1,64427.2,64405.9,64419.2,12.87410966
1719135000000,64419.1,64419.1,64394.8,64415.2,12.19136291
1719135900000,64415.3,64415.3,64400.9,64414.7,1.97789998
1719136800000,64414.7,64414.7,64308.6,64340.0,33.87739189
1719137700000,64339.9,64383.1,64336.0,64376.5,33.92979537
1719138600000,64376.4,64376.5,64343.9,64346.0,3.78955267
1719139500000,64345.9,64346.0,64290.8,64304.1,7.45411581
1719140400000,64304.1,64322.0,64251.2,64319.7,24.58359065
1719141300000,64319.7,64322.6,64257.4,64284.0,17.31548787
1719142200000,64284.0,64325.6,64272.6,64299.1,4.82555359
1719143100000,64299.1,64341.8,64289.3,64341.8,7.47474714
1719144000000,64341.8,64366.6,64318.0,64329.2,16.63077453
1719144900000,64329.2,64350.0,64317.6,64346.1,4.76048617
1719145800000,64346.2,64372.7,64346.2,64365.2,13.99861029
1719146700000,64365.9,64398.0,64360.0,64391.7,18.00864718
1719147600000,64391.8,64446.4,64360.0,64360.0,40.80560704
1719148500000,64360.0,64360.1,64293.3,64293.4,12.04407589
1719149400000,64293.3,64332.5,64283.2,64311.1,6.14366999
1719150300000,64311.1,64311.2,64250.0,64302.6,30.78891191
1719151200000,64302.5,64313.1,64250.2,64256.8,13.93312033
1719152100000,64256.9,64276.9,64196.6,64268.2,36.85824813
1719153000000,64268.1,64294.6,64268.1,64292.0,11.73978613
1719153900000,64292.0,64292.0,64153.8,64199.9,25.74499041
1719154800000,64199.8,64199.8,64112.7,64180.2,31.94578664
1719155700000,64180.2,64208.4,64091.8,64149.8,23.2017643
1719156600000,64148.0,64174.2,64129.5,64150.5,10.3021311
1719157500000,64150.5,64157.7,64067.9,64097.9,15.64091569
1719158400000,64098.0,64148.6,64048.0,64146.4,18.29565128
1719159300000,64148.6,64183.7,64094.3,64110.1,11.76153457
1719160200000,64110.0,64139.7,64102.2,64125.2,4.43483545
1719161100000,64125.1,64125.1,63930.0,63934.1,32.18961688
1719162000000,63934.1,64057.8,63929.9,64057.8,11.51504102
1719162900000,64057.8,64177.0,64037.2,64073.9,21.28581603
1719163800000,64073.7,64184.0,64073.7,64123.1,29.95233328
1719164700000,64123.0,64139.6,64090.0,64122.8,5.164442
1719165600000,64122.8,64158.4,64082.0,64103.7,10.56732013
1719166500000,64103.8,64126.6,64077.6,64078.2,3.64931553
1719167400000,64078.2,64124.0,64068.3,64123.9,3.64573993
1719168300000,64123.9,64135.6,64091.9,64119.3,2.71006996
1719169200000,64119.4,64160.9,64105.8,64156.1,3.54559355
1719170100000,64156.2,64186.4,64147.5,64160.4,13.50139075
1719171000000,64160.4,64160.5,64094.1,64128.8,7.12036031
1719171900000,64128.8,64154.4,64109.3,64154.4,4.36297244
1719172800000,64154.3,64160.0,64108.2,64108.2,4.54366828
1719173700000,64108.3,64108.3,63997.6,64020.3,9.19469145
1719174600000,64020.3,64020.3,63613.8,63792.6,136.58906342
1719175500000,63794.1,63858.8,63700.0,63740.0,143.80189979
1719176400000,63740.0,63831.3,63545.9,63680.0,560.80680345
1719177300000,63680.0,63786.0,63526.8,63748.2,173.984772
1719178200000,63748.1,63853.5,63692.0,63845.0,9.11000272
1719179100000,63845.0,63851.8,63775.0,63836.3,7.51270316
1719180000000,63836.9,63836.9,63682.0,63700.6,33.08465299
1719180900000,63700.5,63795.8,63682.0,63712.4,16.3747796
1719181800000,63712.4,63748.6,63659.7,63706.7,10.61165228
1719182700000,63706.7,63713.5,63633.0,63659.8,20.88252425
1719183600000,63663.3,63700.0,63600.0,63682.5,18.08494214
1719184500000,63682.5,63682.5,63546.3,63550.8,32.18066244
1719185400000,63552.4,63558.4,63222.1,63372.2,176.38489214
1719186300000,63377.9,63395.5,63155.2,63211.9,148.28154074
1719187200000,63212.0,63297.8,62903.3,63097.4,412.37740022
1719188100000,63097.4,63206.0,63059.8,63100.0,99.12187195
1719189000000,63099.4,63327.2,62905.7,63255.9,131.77139275
1719189900000,63255.9,63300.0,63024.0,63068.5,109.31720899
1719190800000,63068.5,63141.8,62990.0,63047.4,264.57104087
1719191700000,63048.1,63224.2,62912.7,63224.2,221.6650761
1719192600000,63224.7,63300.0,63168.0,63223.2,31.35660692
1719193500000,63223.1,63333.7,63207.9,63297.9,64.5712059
1719194400000,63297.9,63366.7,63210.0,63234.0,67.73949946
1719195300000,63233.9,63300.8,63194.2,63206.0,27.34875386
1719196200000,63206.1,63258.9,63063.1,63066.1,49.34679047
1719197100000,63067.5,63108.0,62674.3,62872.7,251.03699518
1719198000000,62872.7,62975.0,62731.0,62975.0,112.56052566
1719198900000,62975.0,63070.9,62924.0,62996.1,51.50566163
1719199800000,62995.9,62995.9,62882.3,62886.0,29.00700572
1719200700000,62886.0,62945.9,62849.7,62857.9,27.4983211
1719201600000,62853.8,62881.9,62648.7,62685.4,110.74826539
1719202500000,62685.4,62789.6,62674.1,62742.9,45.61812184
1719203400000,62741.2,62933.0,62701.5,62884.9,52.39739824
1719204300000,62884.9,62947.9,62833.0,62833.0,38.36212472
1719205200000,62833.0,62881.5,62703.6,62732.8,36.3052864
1719206100000,62732.9,62755.9,62483.0,62618.0,172.3508336
1719207000000,62619.0,62641.9,62264.9,62288.1,214.89039712
1719207900000,62292.3,62447.9,62286.1,62310.3,77.04607351
1719208800000,62310.1,62386.1,62161.9,62289.9,137.03045977
1719209700000,62289.8,62402.9,62216.7,62315.5,72.36045036
1719210600000,62315.5,62423.8,62314.1,62350.1,90.58047077
1719211500000,62350.1,62397.9,62267.1,62390.0,89.92430746
1719212400000,62390.0,62410.0,62216.1,62288.5,92.52074697
1719213300000,62288.5,62294.8,62181.1,62292.0,78.21145586
1719214200000,62291.9,62568.0,62285.8,62568.0,104.32503815
1719215100000,62567.3,62591.9,62434.1,62460.6,66.22427379
1719216000000,62463.0,62560.0,62327.0,62383.0,63.84453842
1719216900000,62389.3,62769.9,62344.1,62725.9,96.34445572
1719217800000,62732.0,62970.6,62700.1,62853.3,92.98763764
1719218700000,62853.3,62956.3,62597.9,62724.9,134.49275571
1719219600000,62729.6,62856.8,62460.7,62494.6,97.92999671
1719220500000,62494.5,62531.9,62045.4,62146.3,252.93864502
1719221400000,62146.2,62146.2,60588.6,61081.3,1883.19995122
1719222300000,61080.2,61489.2,61043.2,61403.7,254.14475459
1719223200000,61399.4,61576.2,61316.6,61500.0,187.37803594
1719224100000,61500.1,61570.0,61243.8,61348.0,230.54747629
1719225000000,61344.4,61350.0,61132.0,61182.0,206.69779775
1719225900000,61181.9,61260.0,61125.5,61168.6,168.58131662
1719226800000,61165.2,61295.7,61024.9,61078.1,90.55174139
1719227700000,61078.1,61170.0,60858.1,60891.8,139.32335023
1719228600000,60891.9,61175.0,60833.5,61164.3,74.32089979
1719229500000,61168.7,61380.6,61122.7,61286.0,89.54786275
1719230400000,61284.7,61396.1,61205.3,61390.9,62.73247793
1719231300000,61391.9,61500.0,61331.0,61338.3,100.52363728
1719232200000,61338.2,61390.4,61130.7,61137.2,75.97172619
1719233100000,61137.3,61216.1,61120.5,61216.1,56.30122725
1719234000000,61217.9,61217.9,61028.1,61042.1,85.97599381
1719234900000,61042.1,61285.9,60931.9,61260.0,108.83763332
1719235800000,61262.0,61549.9,61244.3,61325.5,171.80112912
1719236700000,61325.9,61644.8,61248.4,61570.0,87.78574077
1719237600000,61570.0,61695.9,61407.2,61443.4,70.78126049
1719238500000,61439.3,61470.4,61254.1,61262.1,78.81104682
1719239400000,61263.9,61419.5,61135.5,61158.0,84.0583124
1719240300000,61156.4,61360.0,61087.2,61303.7,100.34803044
1719241200000,61304.9,61363.6,61164.2,61212.0,66.11845317
1719242100000,61213.0,61345.9,61120.1,61267.5,76.32807612
1719243000000,61269.5,61330.7,61080.6,61162.1,116.61633105
1719243900000,61155.2,61162.1,60683.1,60850.0,286.21155483
1719244800000,60849.9,60942.8,60652.5,60911.6,228.1952363
1719245700000,60912.2,61050.0,60722.2,60871.2,99.81604373
1719246600000,60871.2,60955.9,60375.3,60553.8,297.5129698
1719247500000,60553.7,60563.2,60000.0,60164.0,673.1259632
1719248400000,60165.9,60491.6,59809.0,60205.1,458.76083497
1719249300000,60199.9,60545.3,59938.9,59978.0,450.72567997
1719250200000,59976.8,60421.0,59888.0,60254.3,244.24372522
1719251100000,60258.0,60367.9,60081.0,60251.1,164.96511993
1719252000000,60252.1,60296.1,59946.3,59977.4,420.61124497
1719252900000,59977.3,60456.0,59705.6,60425.7,323.16264852
1719253800000,60421.9,60484.1,60236.4,60281.1,104.52133286
1719254700000,60281.1,60443.1,60242.0,60408.1,67.98563483
1719255600000,60408.0,60482.0,60203.3,60204.1,47.85978032
1719256500000,60203.2,60203.2,59935.5,60046.1,123.93993935
1719257400000,60040.2,60158.1,59814.4,59860.0,82.93897337
1719258300000,59852.3,59870.0,59050.0,59316.0,617.28376101
1719259200000,59304.2,59661.5,59255.8,59334.7,299.93781523
1719260100000,59327.8,59386.4,58701.5,58907.3,414.05807118
1719261000000,58921.8,59350.3,58378.0,59198.0,785.13844545
1719261900000,59199.4,59540.4,59161.6,59515.9,164.64650391
1719262800000,59515.9,59660.6,59400.0,59633.1,136.72331222
1719263700000,59635.2,59892.5,59582.0,59804.8,95.9531235
1719264600000,59804.8,60000.0,59793.0,59917.5,135.67473667
1719265500000,59916.6,60107.5,59872.2,60107.4,79.61166773
1719266400000,60107.5,60116.4,59975.5,60067.7,90.56657593
1719267300000,60071.9,60175.8,60010.6,60172.2,60.58585629
1719268200000,60172.4,60276.1,60119.8,60130.1,95.06101499
1719269100000,60132.0,60148.2,60043.3,60047.4,46.04287376
1719270000000,60047.6,60280.6,60000.0,60207.6,56.15400979
1719270900000,60207.5,60280.6,60140.1,60211.2,22.14334692
1719271800000,60211.2,60443.1,60200.2,60401.7,148.9711214
1719272700000,60401.7,60434.4,60286.3,60290.6,132.72981405
1719273600000,60290.1,60341.6,60251.2,60262.1,43.07879377
1719274500000,60262.9,60485.7,60256.1,60376.8,64.27840962
1719275400000,60379.0,60430.2,60303.3,60385.2,46.45858727
1719276300000,60382.7,60658.2,60349.8,60411.7,87.57321128
1719277200000,60411.8,60506.5,60333.3,60454.0,67.70767873
1719278100000,60453.9,60454.0,60290.6,60322.0,47.5869437
1719279000000,60322.0,60438.6,60273.2,60381.7,42.56088313
1719279900000,60374.5,60495.4,60314.8,60495.4,38.71181889
1719280800000,60495.4,60637.7,60460.1,60460.1,67.94774217
1719281700000,60460.0,60551.9,60410.4,60468.2,45.7238493
1719282600000,60472.0,60710.0,60472.0,60532.4,96.56005441
1719283500000,60534.5,60725.0,60534.4,60680.0,79.17784814
1719284400000,60680.0,61285.7,60624.1,61174.0,405.09061206
1719285300000,61174.0,61425.0,61118.7,61344.4,180.43221197
1719286200000,61344.5,61578.6,61323.0,61572.1,203.63010197
1719287100000,61572.0,61599.9,61267.8,61304.0,188.97366947
1719288000000,61304.1,61383.9,61167.6,61194.3,123.88987046
1719288900000,61194.4,61322.5,61194.4,61316.2,65.20090313
1719289800000,61319.3,61419.6,61263.3,61288.0,94.48608215
1719290700000,61287.9,61408.3,61246.0,61374.3,75.21364115
1719291600000,61374.3,61419.3,61332.6,61358.0,30.77836925
1719292500000,61358.0,61385.2,61278.0,61283.9,37.03586269
1719293400000,61283.9,61309.3,60982.9,61012.4,89.72266588
1719294300000,61008.8,61077.3,60936.0,61021.7,78.85927484
1719295200000,61021.8,61070.9,60953.7,61014.0,56.14699857
1719296100000,61017.8,61096.5,60976.3,61028.3,63.27887916
1719297000000,61028.2,61180.0,61028.2,61117.6,56.64490648
1719297900000,61117.7,61176.5,61089.6,61146.1,54.42002658
1719298800000,61148.5,61256.8,60971.9,60980.8,93.28234919
1719299700000,60983.3,61012.0,60813.0,60834.0,105.19309462
1719300600000,60833.9,60895.3,60726.4,60726.4,88.22616758
1719301500000,60726.5,60825.8,60628.0,60685.4,89.18328991
1719302400000,60685.5,60900.0,60670.0,60889.0,105.30544399
1719303300000,60891.2,60914.7,60720.0,60749.9,86.99313124
1719304200000,60749.1,60780.8,60680.0,60754.6,64.02836407
1719305100000,60754.6,60883.7,60704.4,60868.5,26.08673886
1719306000000,60868.6,60942.2,60840.9,60925.9,26.57243776
1719306900000,60926.0,60974.5,60860.0,60937.9,68.14728407
1719307800000,60931.8,61119.9,60892.8,61053.5,76.46020227
1719308700000,61053.6,61597.8,61002.0,61450.0,245.55057103
1719309600000,61450.0,61462.0,61245.4,61269.2,98.43252405
1719310500000,61269.3,61345.8,61211.7,61293.8,53.41524363
1719311400000,61293.8,61342.4,61172.0,61290.5,58.80394544
1719312300000,61290.4,61399.8,61253.9,61312.1,51.19003394
1719313200000,61312.1,61403.5,61280.3,61394.8,53.63365281
1719314100000,61394.8,61490.1,61200.8,61220.8,78.30358485
1719315000000,61225.2,61234.5,61151.6,61164.1,44.76881435
1719315900000,61166.5,61320.0,61117.8,61189.2,40.58468078
1719316800000,61188.5,61237.8,60971.1,61120.1,86.58650333
1719317700000,61114.2,61250.0,61080.0,61230.0,33.79875571
1719318600000,61228.8,61278.1,61087.1,61119.3,40.82106059
1719319500000,61122.3,61161.9,61006.2,61053.9,52.14796213
1719320400000,61056.0,61231.5,61040.9,61194.0,33.2973905
1719321300000,61194.1,61284.0,61116.2,61261.6,44.30966088
1719322200000,61261.8,61268.0,61021.0,61208.1,106.89030364
1719323100000,61204.4,61439.5,61034.5,61199.9,131.21432199
1719324000000,61200.0,61356.0,61161.2,61300.0,67.43629981
1719324900000,61300.1,62151.6,61300.1,62092.9,482.32182735
1719325800000,62093.0,62147.9,61846.1,61916.6,250.98285684
1719326700000,61916.7,61959.9,61647.9,61767.6,127.065596
1719327600000,61774.0,61819.9,61328.1,61399.9,268.76853715
1719328500000,61400.0,61866.0,61356.4,61768.1,156.57363314
1719329400000,61765.6,61960.7,61760.1,61862.8,133.03072921
1719330300000,61862.9,61926.5,61808.4,61820.6,85.76093203
1719331200000,61820.7,61949.9,61705.4,61737.8,54.76344452
1719332100000,61739.9,61799.8,61508.7,61590.2,72.6568172
1719333000000,61590.2,61608.5,61478.4,61528.1,125.9769726
1719333900000,61528.1,61536.2,61367.8,61385.8,47.25502
1719334800000,61380.6,61710.9,61334.0,61702.2,72.82457621
1719335700000,61701.7,61797.2,61604.0,61750.2,71.19558745
1719336600000,61750.3,61750.3,61570.1,61616.1,42.94280971
1719337500000,61616.2,61650.2,61387.6,61387.6,84.42645242
1719338400000,61387.7,61455.4,61145.1,61339.0,154.14281691
1719339300000,61340.0,62017.1,61334.1,61981.7,240.26853066
1719340200000,61981.6,62033.6,61863.5,62033.6,127.72822069
1719341100000,62033.6,62242.7,61951.3,62158.2,191.97982173
1719342000000,62158.2,62422.7,61912.0,61929.7,233.79092063
1719342900000,61933.0,62023.6,61876.1,61962.1,54.79170753
1719343800000,61962.0,62047.5,61852.9,61881.8,68.8932401
1719344700000,61881.9,62154.0,61803.6,61974.1,113.31714432
1719345600000,61973.4,62081.8,61887.0,61916.6,33.4729902
1719346500000,61916.6,62055.9,61897.0,61995.4,42.61699181
1719347400000,61992.1,62076.0,61950.1,62044.0,27.91011448
1719348300000,62042.8,62042.8,61886.9,61932.6,45.96761455
1719349200000,61927.2,61927.2,61810.6,61814.0,26.96296956
1719350100000,61815.9,61908.0,61815.9,61903.3,8.80588184
1719351000000,61903.3,62027.1,61891.0,61931.6,16.32321126
1719351900000,61931.6,61933.6,61886.0,61921.3,8.35122755
1719352800000,61925.1,62110.1,61917.7,62087.8,21.86209159
1719353700000,62087.8,62163.9,62087.8,62154.6,46.0723208
1719354600000,62154.5,62154.6,61967.4,61976.0,24.36892196
1719355500000,61979.4,61979.4,61861.8,61908.1,35.49972119
1719356400000,61908.1,61948.0,61710.4,61725.7,70.78568562
1719357300000,61725.6,61755.8,61664.8,61705.9,27.27302616
1719358200000,61705.9,61747.8,61664.0,61714.9,36.77200808
1719359100000,61714.9,61825.7,61698.8,61806.1,114.18077297
1719360000000,61804.1,61844.3,61716.8,61742.0,67.49511556
1719360900000,61746.5,61839.3,61738.6,61838.3,18.83210353
1719361800000,61837.8,61840.0,61639.4,61672.9,27.58681074
1719362700000,61672.9,61799.1,61668.0,61763.1,23.61196985
1719363600000,61763.1,61913.5,61726.6,61909.2,22.15669274
1719364500000,61912.0,62074.5,61888.8,62003.6,60.1703658
1719365400000,62010.0,62028.0,61866.3,62001.0,63.43063397
1719366300000,62000.9,62183.9,61950.0,62085.9,87.47338254
1719367200000,62090.6,62380.3,62010.5,62339.8,142.37014584
1719368100000,62339.8,62483.9,62118.0,62200.0,127.19776271
1719369000000,62200.0,62262.5,62107.5,62107.5,50.03735846
1719369900000,62107.4,62121.2,62020.3,62020.3,72.91281183
1719370800000,62020.2,62076.6,61968.2,62057.0,63.89411452
1719371700000,62057.0,62057.4,61910.9,61912.4,55.00195855
1719372600000,61912.4,61980.0,61832.9,61941.9,83.1670946
1719373500000,61942.0,61993.6,61911.4,61930.8,51.64025027
1719374400000,61930.9,61989.9,61761.6,61789.7,49.13477793
1719375300000,61789.8,61809.3,61742.6,61797.1,19.39214967
1719376200000,61797.0,61797.0,61725.4,61753.8,36.51613501
1719377100000,61753.7,61790.2,61707.3,61708.1,25.81213604
1719378000000,61708.1,61779.5,61682.1,61759.8,35.36165198
1719378900000,61759.8,61800.5,61572.2,61599.4,75.50806712
1719379800000,61599.5,61650.6,61580.0,61633.1,27.9555879
1719380700000,61633.3,61685.5,61569.1,61569.1,22.67727877
1719381600000,61569.1,61614.5,61525.8,61614.4,32.66286497
1719382500000,61617.8,61680.7,61560.0,61614.1,25.66179685
1719383400000,61614.0,61659.0,61540.2,61548.1,23.16687169
1719384300000,61548.2,61655.2,61530.8,61587.5,34.07922037
1719385200000,61588.6,61661.2,61539.3,61655.1,67.1912037
1719386100000,61655.1,61757.1,61614.0,61631.7,60.65289284
1719387000000,61634.5,61814.8,61540.0,61699.5,77.23307075
1719387900000,61699.5,61748.6,61668.5,61733.3,57.05996786
1719388800000,61733.3,61767.1,61558.0,61559.0,60.19497999
1719389700000,61558.0,61575.9,61364.7,61527.7,152.36366272
1719390600000,61527.8,61569.1,61431.9,61539.9,37.1876527
1719391500000,61540.0,61586.6,61471.8,61479.3,25.99392968
1719392400000,61479.4,61489.8,61383.2,61469.7,81.05981544
1719393300000,61470.6,61514.5,61346.0,61507.8,40.12786847
1719394200000,61507.8,61528.6,61365.9,61365.9,52.34503987
1719395100000,61365.9,61430.5,61313.7,61378.8,63.91029092
1719396000000,61378.7,61419.8,61260.7,61335.4,44.55826043
1719396900000,61335.5,61340.2,61207.4,61308.0,90.76319264
1719397800000,61303.8,61332.6,61226.9,61229.8,63.51437802
1719398700000,61229.9,61336.0,61162.6,61267.9,80.3760576
