t,o,h,l,c,v
1719007200000,64091.1,64201.8,64085.2,64164.2,46.78629885
1719010800000,64164.3,64231.4,64069.6,64145.4,46.23708477
1719014400000,64145.4,64187.7,63933.3,64054.1,95.22645217
1719018000000,64054.2,64223.1,64037.5,64149.9,66.41959138
1719021600000,64149.8,64333.8,64149.8,64305.9,163.06874326
1719025200000,64306.3,64350.0,64268.0,64327.3,144.21685758
1719028800000,64327.3,64367.3,64245.7,64357.0,49.63263973
1719032400000,64356.9,64433.7,64255.6,64419.9,128.40025271
1719036000000,64420.0,64543.9,64357.8,64425.0,202.73133701
1719039600000,64425.1,64534.6,64305.9,64515.1,161.12018003
1719043200000,64515.1,64530.0,64274.8,64295.2,122.47345149
1719046800000,64292.8,64349.4,64205.5,64329.1,69.65567842
1719050400000,64329.1,64378.0,64275.1,64318.7,43.57659532
1719054000000,64318.7,64324.9,64250.0,64274.9,46.21683873
1719057600000,64275.0,64337.9,64272.2,64296.7,41.13491483
1719061200000,64296.8,64308.6,64250.0,64283.8,27.64060115
1719064800000,64283.8,64398.8,64252.1,64287.9,66.4376618
1719068400000,64287.9,64316.2,64242.5,64302.9,77.43688994
1719072000000,64303.0,64357.8,64263.4,64316.3,29.09298205
1719075600000,64316.4,64352.9,64256.0,64258.5,26.93925323
1719079200000,64258.6,64330.6,64254.5,64272.9,68.8429722
1719082800000,64273.0,64307.3,64233.9,64295.5,20.78044382
1719086400000,64295.6,64310.3,64247.3,64292.4,23.85787248
1719090000000,64292.4,64343.6,64263.8,64323.7,24.87572727
1719093600000,64323.8,64323.8,64267.4,64311.4,14.40648181
1719097200000,64311.5,64330.9,64257.1,64263.0,14.26472235
1719100800000,64263.0,64524.7,64263.0,64478.4,99.49473438
1719104400000,64478.5,64522.6,64346.4,64473.0,63.80975264
1719108000000,64473.0,64511.9,64367.9,64511.9,39.52880916
1719111600000,64512.0,64519.4,64405.4,64409.0,123.28718172
1719115200000,64410.0,64432.5,64369.9,64379.5,291.05205623
1719118800000,64378.6,64418.6,64340.0,64376.6,31.5765504
1719122400000,64376.7,64417.5,64372.0,64380.7,29.8306541
1719126000000,64380.7,64439.4,64370.1,64415.1,46.64308522
1719129600000,64415.1,64437.2,64370.9,64388.0,40.33566489
1719133200000,64388.0,64427.2,64387.9,64414.7,41.34983275
1719136800000,64414.7,64414.7,64290.8,64304.1,79.05085574
1719140400000,64304.1,64341.8,64251.2,64341.8,54.19937925
1719144000000,64341.8,64398.0,64317.6,64391.7,53.39851817
1719147600000,64391.8,64446.4,64250.0,64302.6,89.78226483
1719151200000,64302.5,64313.1,64153.8,64199.9,88.276145
1719154800000,64199.8,64208.4,64067.9,64097.9,81.09059773
1719158400000,64098.0,64183.7,63930.0,63934.1,66.68163818
1719162000000,63934.1,64184.0,63929.9,64122.8,67.91763233
1719165600000,64122.8,64158.4,64068.3,64119.3,20.57244555
1719169200000,64119.4,64186.4,64094.1,64154.4,28.53031705
1719172800000,64154.3,64160.0,63613.8,63740.0,294.12932294
1719176400000,63740.0,63853.5,63526.8,63836.3,751.41428133
1719180000000,63836.9,63836.9,63633.0,63659.8,80.95360912
1719183600000,63663.3,63700.0,63155.2,63211.9,374.93203746
1719187200000,63212.0,63327.2,62903.3,63068.5,752.58787391
1719190800000,63068.5,63333.7,62912.7,63297.9,582.16392979
1719194400000,63297.9,63366.7,62674.3,62872.7,395.47203897
1719198000000,62872.7,63070.9,62731.0,62857.9,220.57151411
1719201600000,62853.8,62947.9,62648.7,62833.0,247.12591019
1719205200000,62833.0,62881.5,62264.9,62310.3,500.59259063
1719208800000,62310.1,62423.8,62161.9,62390.0,389.89568836
1719212400000,62390.0,62591.9,62181.1,62460.6,341.28151477
1719216000000,62463.0,62970.6,62327.0,62724.9,387.66938749
1719219600000,62729.6,62856.8,60588.6,61403.7,2488.21334754
1719223200000,61399.4,61576.2,61125.5,61168.6,793.2046266
1719226800000,61165.2,61380.6,60833.5,61286.0,393.74385416
1719230400000,61284.7,61500.0,61120.5,61216.1,295.52906865
1719234000000,61217.9,61644.8,60931.9,61570.0,454.40049702
1719237600000,61570.0,61695.9,61087.2,61303.7,333.99865015
1719241200000,61304.9,61363.6,60683.1,60850.0,545.27441517
1719244800000,60849.9,61050.0,60000.0,60164.0,1298.65021303
1719248400000,60165.9,60545.3,59809.0,60251.1,1318.69536009
1719252000000,60252.1,60484.1,59705.6,60408.1,916.28086118
1719255600000,60408.0,60482.0,59050.0,59316.0,872.02245405
1719259200000,59304.2,59661.5,58378.0,59515.9,1663.78083577
1719262800000,59515.9,60107.5,59400.0,60107.4,447.96284012
1719266400000,60107.5,60276.1,59975.5,60047.4,292.25632097
1719270000000,60047.6,60443.1,60000.0,60290.6,359.99829216
1719273600000,60290.1,60658.2,60251.2,60411.7,241.38900194
1719277200000,60411.8,60506.5,60273.2,60495.4,196.56732445
1719280800000,60495.4,60725.0,60410.4,60680.0,289.40949402
1719284400000,60680.0,61599.9,60624.1,61304.0,978.12659547
1719288000000,61304.1,61419.6,61167.6,61374.3,358.79049689
1719291600000,61374.3,61419.3,60936.0,61021.7,236.39617266
1719295200000,61021.8,61180.0,60953.7,61146.1,230.49081079
1719298800000,61148.5,61256.8,60628.0,60685.4,375.8849013
1719302400000,60685.5,60914.7,60670.0,60868.5,282.41367816
1719306000000,60868.6,61597.8,60840.9,61450.0,416.73049513
1719309600000,61450.0,61462.0,61172.0,61312.1,261.84174706
1719313200000,61312.1,61490.1,61117.8,61189.2,217.29073279
1719316800000,61188.5,61278.1,60971.1,61053.9,213.35428176
1719320400000,61056.0,61439.5,61021.0,61199.9,315.71167701
1719324000000,61200.0,62151.6,61161.2,61767.6,927.80658
1719327600000,61774.0,61960.7,61328.1,61820.6,644.13383153
1719331200000,61820.7,61949.9,61367.8,61385.8,300.65225432
1719334800000,61380.6,61797.2,61334.0,61387.6,271.38942579
1719338400000,61387.7,62242.7,61145.1,62158.2,714.11938999
1719342000000,62158.2,62422.7,61803.6,61974.1,470.79301258
1719345600000,61973.4,62081.8,61886.9,61932.6,149.96771104
1719349200000,61927.2,62027.1,61810.6,61921.3,60.44329021
1719352800000,61925.1,62163.9,61861.8,61908.1,127.80305554
1719356400000,61908.1,61948.0,61664.0,61806.1,249.01149283
1719360000000,61804.1,61844.3,61639.4,61763.1,137.52599968
1719363600000,61763.1,62183.9,61726.6,62085.9,233.23107505
1719367200000,62090.6,62483.9,62010.5,62020.3,392.51807884
1719370800000,62020.2,62076.6,61832.9,61930.8,253.70341794
1719374400000,61930.9,61989.9,61707.3,61708.1,130.85519865
1719378000000,61708.1,61800.5,61569.1,61569.1,161.50258577
1719381600000,61569.1,61680.7,61525.8,61587.5,115.57075388
1719385200000,61588.6,61814.8,61539.3,61733.3,262.13713515
1719388800000,61733.3,61767.1,61364.7,61479.3,275.74022509
1719392400000,61479.4,61528.6,61313.7,61378.8,237.4430147
1719396000000,61378.7,61419.8,61162.6,61267.9,279.21188869
1719399600000,61273.1,61572.1,61272.9,61446.0,136.35994106
1719403200000,61444.1,61587.6,61333.3,61428.1,142.177563
1719406800000,61428.0,61831.1,61374.2,61751.4,336.34882064
1719410400000,61757.7,61983.9,61549.3,61730.1,271.60975208
1719414000000,61730.1,61772.1,61188.2,61480.0,353.33573732
1719417600000,61480.0,61553.8,61166.9,61274.1,220.29082295
1719421200000,61272.6,61368.0,60857.5,61242.5,485.4115356
1719424800000,61242.6,61246.8,60904.1,60913.2,172.98065299
1719428400000,60913.1,61153.9,60712.6,60996.7,500.38425607
1719432000000,60998.0,61150.8,60717.3,60999.2,195.917756
1719435600000,60998.1,61094.6,60924.9,61063.9,129.11081192
1719439200000,61063.9,61068.0,60792.9,60933.8,119.11030753
1719442800000,60933.8,60993.8,60788.1,60866.1,149.66228359
1719446400000,60866.2,61050.0,60765.0,60985.8,148.39773588
1719450000000,60990.1,61153.0,60892.6,61057.6,180.61481122
1719453600000,61057.7,61099.1,60868.2,61026.3,106.87700788
1719457200000,61032.5,61292.0,60939.4,61039.8,161.41087221
1719460800000,61039.9,61189.8,61017.2,61112.1,82.46337316
1719464400000,61112.2,61159.8,60804.0,60810.0,196.28849923
1719468000000,60809.9,60856.0,60620.7,60748.9,259.39202092
1719471600000,60748.9,60918.4,60722.0,60798.0,150.25355963
1719475200000,60798.1,60867.7,60738.0,60867.7,105.95332249
1719478800000,60867.8,61343.1,60816.1,61280.0,242.1797533
1719482400000,61280.0,61449.5,61103.2,61103.3,272.25858939
1719486000000,61103.3,61314.0,61090.0,61189.9,189.06855786
1719489600000,61189.8,61664.4,61144.2,61345.9,421.65199031
1719493200000,61350.0,62000.0,61310.0,61988.0,1219.5585357
1719496800000,61993.9,62390.0,61700.3,61739.9,853.94918104
1719500400000,61740.0,61857.9,61530.0,61590.1,366.73474625
1719504000000,61590.1,61829.9,61536.0,61714.7,328.69817894
1719507600000,61715.9,62019.2,61682.0,61838.6,149.77289127
1719511200000,61837.1,61929.9,61733.4,61883.9,93.81071486
1719514800000,61890.3,61898.0,61411.2,61454.1,204.08263536
1719518400000,61456.1,61583.4,61360.0,61491.5,116.97718972
1719522000000,61492.1,61593.4,61468.1,61543.4,69.6218132
1719525600000,61543.5,61671.4,61516.3,61636.1,76.91986859
1719529200000,61640.6,61709.6,61609.3,61706.6,79.14100596
1719532800000,61706.5,61726.8,61500.0,61560.2,235.10055654
1719536400000,61560.1,62233.9,61500.0,62080.0,313.81852545
1719540000000,62080.0,62136.8,61580.1,61726.0,288.78870208
1719543600000,61723.9,61915.9,61643.2,61825.0,108.73371034
1719547200000,61825.1,61836.4,61517.8,61742.6,147.66197372
1719550800000,61742.5,61742.6,61500.0,61604.0,145.66887751
1719554400000,61604.0,61675.9,61516.1,61627.9,190.84467818
1719558000000,61627.9,61627.9,61234.4,61336.0,560.01293293
1719561600000,61336.0,61476.0,61207.5,61476.0,240.98360331
1719565200000,61476.0,61588.3,61370.0,61547.7,113.24398508
1719568800000,61547.8,61604.0,61447.3,61546.6,145.49235705
1719572400000,61542.2,61800.0,61480.0,61692.0,178.97186956
1719576000000,61695.9,61880.0,61288.1,61390.2,623.75269017
1719579600000,61390.2,61840.0,61233.6,61294.5,409.28262604
1719583200000,61294.6,61509.9,60780.0,60923.5,591.31668634
1719586800000,60923.5,61189.3,60730.0,61060.0,378.61950656
1719590400000,61060.0,61116.6,60642.0,60940.0,481.49755487
1719594000000,60940.0,61075.9,60704.0,60819.1,232.10784539
1719597600000,60819.2,60880.1,60662.1,60839.2,211.93471555
1719601200000,60839.1,60856.0,60090.0,60137.7,1182.38760291
1719604800000,60134.0,60372.9,60055.5,60248.6,352.95779502
1719608400000,60248.6,60409.4,60140.8,60363.6,227.94845379
1719612000000,60363.6,60420.4,60291.1,60373.7,150.44655293
1719615600000,60373.7,60461.7,60359.0,60436.0,77.04950427
1719619200000,60436.1,60809.5,60398.0,60761.0,619.10693655
1719622800000,60761.1,61000.0,60748.2,60897.1,246.77888239
1719626400000,60897.1,60977.4,60698.0,60759.4,123.63548891
1719630000000,60759.4,60815.8,60706.5,60761.2,61.36377257
1719633600000,60761.1,60802.0,60703.8,60775.2,52.26623659
1719637200000,60775.2,60790.1,60700.3,60749.9,100.5803566
1719640800000,60749.9,60856.0,60729.9,60846.1,108.78529124
1719644400000,60846.1,61136.0,60826.0,61050.0,286.94358791
1719648000000,61050.0,61075.1,60907.1,60981.1,107.7536075
1719651600000,60981.2,61000.0,60891.1,60979.9,71.72381887
1719655200000,60978.6,61038.9,60904.9,60988.7,50.70104164
1719658800000,60988.8,61218.2,60923.9,61104.1,284.17292953
1719662400000,61104.1,61155.6,60984.4,61040.2,83.70443395
1719666000000,61040.1,61179.2,61006.5,61098.9,66.17375239
1719669600000,61096.2,61170.0,60951.8,61018.5,113.19274772
1719673200000,61018.6,61115.2,60950.0,61115.1,84.10014197
1719676800000,61115.2,61133.3,60916.6,61000.1,77.40056618
1719680400000,61000.1,61047.3,60924.2,61026.6,39.1471129
1719684000000,61026.7,61065.0,60979.2,61048.9,74.39187374
1719687600000,61049.0,61078.3,60924.0,61048.2,42.4877169
1719691200000,61048.3,61091.7,60964.1,61047.1,33.91726025
1719694800000,61040.8,61099.9,60940.4,61049.4,64.72318548
1719698400000,61049.4,61059.9,60835.5,60971.9,53.43113911
1719702000000,60972.0,61063.2,60939.0,60986.7,38.12731046
1719705600000,60986.7,61082.0,60914.8,61026.4,44.65486332
1719709200000,61025.5,61049.9,60926.0,60960.0,50.20520296
1719712800000,60960.0,60964.6,60758.4,60838.0,157.68221644
1719716400000,60838.0,60943.7,60786.5,60899.5,78.24740972
1719720000000,60899.5,60900.0,60764.0,60770.6,53.08427902
1719723600000,60768.3,60810.5,60710.1,60791.8,46.00531141
1719727200000,60791.9,61042.8,60766.0,61042.8,60.78604419
1719730800000,61042.8,61799.9,61030.1,61529.9,851.7720365
1719734400000,61529.9,61607.9,61386.4,61542.2,217.98869359
1719738000000,61542.2,61708.0,61498.1,61524.1,132.83775075
1719741600000,61522.0,61633.4,61492.1,61535.0,56.24317309
1719745200000,61538.8,61674.5,61510.1,61553.2,139.75885141
1719748800000,61553.3,61660.6,61329.4,61494.0,108.84497268
1719752400000,61494.0,61742.5,61446.2,61720.5,142.85458201
1719756000000,61718.4,61865.0,61524.0,61585.7,199.35561027
1719759600000,61585.8,61774.0,61585.8,61719.8,105.51905009
1719763200000,61720.0,61749.1,61579.4,61607.9,68.83433961
1719766800000,61608.0,61866.6,61606.8,61708.7,133.29084476
1719770400000,61708.8,62099.5,61671.9,62059.9,166.55706902
1719774000000,62058.3,62108.0,61886.0,62026.4,188.16313497
1719777600000,62024.0,62394.2,61973.2,61982.2,282.65287005
1719781200000,61982.1,62009.9,61822.0,61929.8,104.6235009
1719784800000,61928.7,62958.0,61928.7,62887.5,432.88353843
1719788400000,62887.4,63066.7,62767.4,62774.2,189.26388317
1719792000000,62774.3,62941.9,62571.0,62931.9,245.30690899
1719795600000,62935.5,63732.0,62892.1,63642.0,708.40315558
1719799200000,63642.1,63822.3,63283.3,63440.6,573.44170092
1719802800000,63446.1,63526.4,63346.0,63431.2,245.12195921
1719806400000,63431.2,63470.4,63217.6,63274.5,127.9463048
1719810000000,63277.7,63449.9,63259.2,63424.9,107.12451477
1719813600000,63423.0,63468.0,63280.6,63407.7,215.57770415
1719817200000,63407.8,63438.6,63240.0,63276.7,166.92647571
1719820800000,63276.8,63320.0,62827.0,62923.7,370.36117337
1719824400000,62923.8,63000.0,62780.3,62939.9,188.11310723
1719828000000,62940.0,62981.2,62783.9,62852.2,119.77280027
1719831600000,62852.1,62863.8,62600.0,62667.8,184.71400133
1719835200000,62667.8,62914.4,62643.9,62887.6,217.9861356
1719838800000,62887.7,63084.0,62531.4,62688.1,299.48390642
1719842400000,62688.1,62949.9,62608.6,62824.5,339.74354184
1719846000000,62824.4,63159.2,62816.1,63142.1,243.15997688
1719849600000,63142.1,63361.7,62962.2,63113.2,531.43657567
1719853200000,63119.5,63699.6,63050.7,63693.8,384.21635235
1719856800000,63693.9,63860.2,63436.4,63650.0,381.33244005
1719860400000,63650.0,63650.0,63069.7,63226.1,372.36876425
1719864000000,63224.9,63426.5,63161.7,63293.4,87.37648612
1719867600000,63288.1,63288.1,63032.8,63130.0,99.7028567
1719871200000,63130.1,63167.7,62807.7,62982.1,236.42081379
1719874800000,62982.1,63050.0,62839.4,62906.3,196.71024548
1719878400000,62906.2,62999.1,62785.8,62925.5,123.43263087
1719882000000,62925.5,62970.6,62816.6,62934.2,65.4917906
1719885600000,62934.3,63124.8,62921.7,63000.1,169.53388412
1719889200000,63000.1,63294.0,62989.4,63130.8,92.5285013
1719892800000,63130.8,63248.0,63033.1,63033.2,71.87462633
1719896400000,63033.2,63099.9,63000.0,63023.3,59.57094015
1719900000000,63023.2,63049.8,62822.3,62866.6,208.69418483
1719903600000,62866.7,62876.9,62583.4,62628.3,227.6750468
1719907200000,62628.3,62747.7,62430.4,62668.5,220.56037299
1719910800000,62668.5,62790.7,62615.9,62652.8,121.25639405
1719914400000,62652.9,62819.8,62505.6,62722.0,135.91109332
1719918000000,62722.1,62860.0,62617.6,62826.8,110.45894304
1719921600000,62826.9,63049.9,62722.1,62877.7,165.43627676
1719925200000,62877.8,63181.4,62538.0,62635.9,303.76533727
1719928800000,62626.5,62730.0,61866.6,62042.5,1124.68599891
1719932400000,62039.8,62159.9,61835.1,61949.9,244.61090863
1719936000000,61950.0,62031.6,61820.0,61930.6,186.65284679
1719939600000,61930.7,62161.9,61888.0,62155.0,174.77115158
1719943200000,62156.0,62374.7,62141.1,62328.1,176.30796532
1719946800000,62327.0,62373.1,61882.1,61942.1,167.13311147
1719950400000,61942.2,62093.8,61876.4,62011.3,143.27147416
1719954000000,62011.2,62101.4,61908.1,61956.3,119.23254414
1719957600000,61956.2,62122.6,61946.5,62094.0,89.33045707
1719961200000,62094.0,62188.7,62080.1,62145.0,161.93062585
1719964800000,62145.1,62290.0,62092.0,62092.0,154.32148068
1719968400000,62092.1,62222.7,61294.0,61593.4,664.02627943
1719972000000,61618.1,61622.0,61238.7,61360.0,505.69336042
1719975600000,61363.9,61372.2,60608.7,60992.9,549.40407251
1719979200000,60993.0,60993.0,60814.5,60883.4,174.62621682
1719982800000,60883.3,61119.4,60860.1,61119.4,151.18584252
1719986400000,61119.4,61186.2,60985.5,61018.0,197.40311003
1719990000000,61018.0,61053.0,60846.7,60869.4,275.31110197
1719993600000,60863.4,60984.9,60366.0,60497.9,729.28347138
1719997200000,60498.0,60666.0,60333.3,60607.2,336.52292045
1720000800000,60607.2,60620.2,59571.1,60386.1,1325.08642102
1720004400000,60386.0,60484.9,60104.4,60378.5,662.18226183
1720008000000,60378.6,60383.2,59927.7,60030.7,475.9692305
1720011600000,60026.0,60642.7,59755.1,60593.7,432.8683249
1720015200000,60593.8,60750.0,60264.6,60290.0,323.34984912
1720018800000,60290.0,60466.6,59972.0,60183.0,420.29588972
1720022400000,60181.4,60659.9,60100.0,60496.8,305.64575266
1720026000000,60498.2,60520.8,60192.1,60370.7,157.693166
1720029600000,60370.6,60441.9,60231.4,60248.0,166.63489122
1720033200000,60248.0,60248.0,59654.1,59668.0,423.40557398
1720036800000,59664.1,59870.5,59573.4,59601.4,225.21155112
1720040400000,59606.0,60339.3,59375.1,60247.1,338.69110577
1720044000000,60247.0,60367.1,60126.6,60319.6,130.84211942
1720047600000,60321.0,60377.1,60205.4,60217.7,68.42704533
1720051200000,60217.6,60472.4,60208.1,60420.1,176.52025767
1720054800000,60420.2,60493.1,58428.2,58580.1,1396.95285331
1720058400000,58582.5,59115.2,57800.9,58968.5,1417.37346922
1720062000000,58968.6,59154.6,58838.6,59106.0,219.63258392
1720065600000,59106.1,59154.1,58720.0,58971.1,267.80893236
1720069200000,58974.6,59046.4,58852.0,58899.3,158.14502188
1720072800000,58899.5,59087.5,58547.4,58798.9,365.43166157
1720076400000,58802.3,58871.0,58100.1,58230.1,607.81657528
1720080000000,58230.1,58496.7,57200.0,57689.9,1704.4852782
1720083600000,57687.8,57874.9,56957.4,57745.1,1235.75179844
1720087200000,57742.5,57949.9,57435.7,57946.6,549.21503122
1720090800000,57946.6,58106.0,57677.7,57765.2,369.02563916
1720094400000,57765.2,57765.2,57159.0,57248.3,458.10814484
1720098000000,57250.4,57499.3,56759.5,57422.9,1445.09453575
1720101600000,57422.9,57535.9,56852.5,57452.1,640.12717762
1720105200000,57452.0,58346.9,57360.0,58143.3,646.4769337
1720108800000,58143.3,58393.3,57752.1,58299.2,441.92281764
1720112400000,58299.1,58390.8,58094.0,58242.2,237.26399765
1720116000000,58245.6,58368.4,57936.4,58164.0,301.63906593
1720119600000,58164.0,58663.8,58134.1,58282.1,328.32481576
1720123200000,58282.1,58357.8,58133.4,58357.8,95.44760492
1720126800000,58358.0,58651.0,58286.9,58499.9,71.72150031
1720130400000,58499.9,58822.0,58004.1,58041.9,233.04024338
1720134000000,58041.9,58119.9,56867.0,57050.0,928.68708345
1720137600000,57050.0,57548.4,56680.0,57379.9,955.01944053
1720141200000,57380.0,57448.4,56815.3,57171.1,392.84758713
1720144800000,57170.1,57256.3,55450.0,55754.8,1825.72588516
1720148400000,55754.8,55980.3,54893.7,55233.9,2080.38823962
1720152000000,55233.9,55371.2,53269.0,53936.0,2877.83142455
1720155600000,53935.9,54799.9,53784.2,54799.9,1776.53445954
1720159200000,54800.0,54805.7,53883.2,54293.1,851.94211486
1720162800000,54294.0,54454.1,53975.0,54402.4,973.61322384
1720166400000,54402.4,54454.4,54056.9,54085.9,689.39703585
1720170000000,54086.0,54735.4,53888.8,54526.0,727.19147015
1720173600000,54526.0,55366.9,54403.6,54990.0,735.38007461
1720177200000,54990.0,55656.8,54988.2,55490.9,830.44478676
1720180800000,55491.0,55988.0,55000.0,55055.9,1324.83019952
1720184400000,55055.9,55887.6,54843.9,55832.0,850.66919523
1720188000000,55836.4,55901.9,55346.4,55758.0,540.66880007
1720191600000,55758.0,56687.6,55666.6,56670.1,1268.8764278
1720195200000,56675.9,56952.9,56159.2,56460.7,768.35959157
1720198800000,56460.7,57069.7,56302.7,56461.0,559.37715268
1720202400000,56461.1,56727.3,55823.4,56550.1,1023.73847017
1720206000000,56548.6,56758.3,56332.1,56472.0,401.97469393
1720209600000,56468.0,56527.0,56318.2,56359.4,93.13401992
1720213200000,56353.7,56800.0,56352.1,56533.5,111.35461741
1720216800000,56520.1,56739.9,56402.6,56626.7,122.92420474
1720220400000,56626.1,56870.1,56615.4,56633.5,106.62635838
1720224000000,56630.1,57013.8,56366.2,56606.5,364.12465681
1720227600000,56608.0,56624.8,56206.0,56216.3,202.89075103
1720231200000,56216.3,56500.0,56182.2,56440.1,125.74235171
1720234800000,56440.1,56523.4,56273.5,56407.2,75.08903669
1720238400000,56407.3,56424.4,56046.4,56063.7,159.13391808
1720242000000,56063.7,56491.9,56025.7,56363.5,195.57245819
1720245600000,56361.2,56579.2,56344.1,56412.4,135.37210371
1720249200000,56412.3,56679.7,56402.8,56602.4,274.19723864
1720252800000,56600.1,56663.8,56508.5,56561.5,74.52410437
1720256400000,56563.6,56781.2,56438.6,56768.0,116.71594793
1720260000000,56768.0,56888.0,56644.6,56779.3,159.01925201
1720263600000,56782.0,56807.2,56666.7,56734.4,60.36692759
1720267200000,56734.5,56788.9,56510.2,56752.5,129.29001219
1720270800000,56752.5,57352.4,56659.9,56996.9,346.76575471
1720274400000,57000.0,57129.8,56677.8,57061.2,232.87052267
1720278000000,57061.3,57454.5,56933.4,57320.2,455.07331917
1720281600000,57322.7,58120.1,57182.1,57855.1,722.09896678
1720285200000,57854.0,58041.5,57750.0,57962.5,128.63403295
1720288800000,57962.5,58032.0,57750.1,57790.0,111.78672782
1720292400000,57790.0,57930.0,57733.3,57863.8,89.27967675
1720296000000,57863.8,58222.0,57835.4,57970.0,122.58741559
1720299600000,57969.1,58273.7,57820.6,57871.8,87.09943477
1720303200000,57868.2,58113.5,57868.2,58107.9,62.10562118
1720306800000,58107.9,58479.8,58097.3,58236.4,267.40173155
1720310400000,58236.5,58294.0,57908.1,57925.8,180.54123657
1720314000000,57925.9,58311.0,57835.1,58118.0,162.0069135
1720317600000,58116.0,58448.0,58116.0,58360.3,153.08474998
1720321200000,58360.3,58360.4,57860.0,57964.0,212.97217346
1720324800000,57964.0,58012.5,57572.6,57599.0,268.01777976
1720328400000,57596.1,57800.0,57413.4,57647.0,260.63389578
1720332000000,57647.1,57799.9,57610.0,57646.0,57.4769227
1720335600000,57645.9,57691.6,57073.8,57370.0,317.82972703
1720339200000,57373.7,57666.3,57363.0,57650.1,156.20594881
1720342800000,57650.1,57745.6,57564.2,57731.4,91.97084653
1720346400000,57731.0,57918.8,57500.0,57519.9,163.29651927
1720350000000,57511.8,57552.5,57354.0,57454.0,270.75624282
1720353600000,57448.8,57638.9,57205.8,57348.6,206.7276742
1720357200000,57348.7,57364.9,56780.7,56872.0,428.94861285
1720360800000,56875.2,56950.0,56573.4,56770.2,436.08268867
1720364400000,56770.2,57079.7,56727.3,56826.0,181.94652495
1720368000000,56828.0,57182.9,56750.2,57123.9,119.99600707
1720371600000,57122.9,57299.8,56790.5,57235.9,91.87030243
1720375200000,57235.9,57399.9,57114.7,57168.3,202.93782091
1720378800000,57168.1,57198.0,57024.5,57159.9,43.50004943
1720382400000,57156.7,57321.6,57038.2,57272.0,42.85261761
1720386000000,57272.0,57292.0,56202.0,56590.0,290.05730503
1720389600000,56584.2,56796.0,56392.0,56395.7,206.21033028
1720393200000,56395.7,56532.0,55730.7,55862.0,402.93296776
1720396800000,55867.9,56026.0,55037.5,55096.1,672.16074996
1720400400000,55094.1,55114.4,54289.4,54956.0,1236.37709364
1720404000000,54956.5,55446.0,54609.3,55381.2,614.81374529
1720407600000,55386.0,55482.9,54866.7,55157.6,214.24738394
1720411200000,55156.0,55638.5,54962.1,55490.9,334.12876269
1720414800000,55490.9,55720.5,55291.1,55484.6,191.37994475
1720418400000,55482.1,55901.4,55209.8,55636.7,464.72656483
1720422000000,55636.1,55866.1,55518.6,55853.8,264.26763593
1720425600000,55853.8,57890.0,55735.5,57786.1,1591.17799797
1720429200000,57782.6,58214.7,57354.2,57518.0,736.1798308
1720432800000,57515.7,57722.7,56700.0,56820.0,542.38429469
1720436400000,56817.1,57352.9,56745.8,57158.1,508.9044776
1720440000000,57154.1,57630.7,56858.4,57159.0,518.74843424
1720443600000,57150.4,57439.6,56791.0,57230.2,503.98033921
1720447200000,57232.7,57300.0,54918.8,56184.1,1979.07661995
1720450800000,56185.8,56780.9,55700.2,55760.9,622.36095271
1720454400000,55764.4,56124.2,55416.9,55813.2,364.03377562
1720458000000,55813.2,56386.7,55591.3,56295.3,394.32614487
1720461600000,56290.7,56569.3,56162.1,56292.0,222.83914091
1720465200000,56282.5,56542.5,56151.2,56476.1,145.1179061
1720468800000,56472.2,56571.9,56196.1,56256.5,162.07209793
1720472400000,56260.2,56859.9,56199.6,56646.2,287.44947826
1720476000000,56646.2,56965.2,56550.0,56681.2,195.13593855
1720479600000,56681.1,56863.4,56610.4,56720.5,132.77045261
1720483200000,56716.1,56774.7,56291.7,56532.2,274.98375246
1720486800000,56545.9,57292.0,56446.9,56560.6,438.9795958
1720490400000,56560.6,57370.8,56335.4,57264.1,410.25655108
1720494000000,57265.9,57277.9,56876.1,57154.6,197.29919963
1720497600000,57168.0,57374.0,57102.9,57292.0,290.95124454
1720501200000,57292.0,57431.0,57123.1,57295.6,337.53505913
1720504800000,57295.5,57764.2,57193.5,57474.4,471.13951236
1720508400000,57479.4,57559.9,57000.0,57113.4,328.49618557
1720512000000,57119.2,57907.4,57019.8,57615.0,640.89610529
1720515600000,57615.1,57693.2,57500.0,57587.1,145.36374371
1720519200000,57581.3,57665.8,57284.5,57430.0,167.98978886
1720522800000,57430.0,57545.9,57220.2,57438.4,113.4141846
1720526400000,57429.2,57558.6,57265.0,57334.0,482.3167483
1720530000000,57334.3,57410.0,56962.4,57331.5,432.58304935
1720533600000,57331.8,58131.3,57059.0,57064.5,961.91170336
1720537200000,57067.4,57501.6,56900.0,57476.9,328.13066295
1720540800000,57476.9,57867.2,57400.8,57690.7,330.51540241
1720544400000,57690.7,57800.3,57363.3,57526.0,225.76849514
1720548000000,57523.2,58303.0,57446.0,57912.7,649.97351743
1720551600000,57912.7,57938.0,57680.2,57862.1,273.38354541
1720555200000,57862.1,58100.1,57701.9,57933.2,193.65685848
1720558800000,57933.3,57980.0,57750.1,57802.0,91.46782142
1720562400000,57800.1,58263.9,57716.6,57931.9,203.76436531
1720566000000,57932.0,58113.2,57861.2,58043.1,93.50434772
1720569600000,58043.1,58043.1,57408.7,57486.0,140.92127716
1720573200000,57485.0,57998.8,57332.1,57794.3,299.87475415
